i,box_h,pred,conf,illegible,face_px_det,face_px_geo,anchor,face,face_usable
1913,102.0,23,0.1272,False,0.0,11.333333333333332,False,False,False
1914,100.0,28,0.327,False,0.0,11.11111111111111,False,False,False
1915,114.0,-1,0.3456,True,0.0,12.666666666666666,False,False,False
1916,126.0,20,0.4928,False,0.0,14.0,False,False,False
1917,109.0,11,0.4525,False,0.0,12.11111111111111,False,False,False
1918,104.0,20,0.1776,False,0.0,11.555555555555555,False,False,False
1919,101.0,28,0.2923,False,0.0,11.222222222222221,False,False,False
1920,112.0,-1,0.7031,True,0.0,12.444444444444443,False,False,False
1921,110.0,27,0.1432,False,0.0,12.222222222222221,False,False,False
1922,115.0,20,0.6916,False,0.0,12.777777777777777,False,False,False
1923,103.0,28,0.2367,False,0.0,11.444444444444445,False,False,False
1924,117.0,23,0.2348,False,0.0,13.0,False,False,False
1925,112.0,20,0.8779,False,0.0,12.444444444444443,True,False,False
1926,100.0,28,0.1913,False,0.0,11.11111111111111,False,False,False
1927,120.0,20,0.8322,False,0.0,13.333333333333332,True,False,False
1928,110.0,23,0.2365,False,0.0,12.222222222222221,False,False,False
1929,100.0,28,0.2887,False,0.0,11.11111111111111,False,False,False
1930,113.0,33,0.621,False,0.0,12.555555555555555,False,False,False
1931,106.0,11,0.6531,False,0.0,11.777777777777777,False,False,False
1932,110.0,30,0.1739,False,0.0,12.222222222222221,False,False,False
1933,123.0,33,0.8846,False,0.0,13.666666666666666,True,False,False
1934,116.0,-1,0.3773,True,0.0,12.888888888888888,False,False,False
1935,106.0,20,0.7349,False,0.0,11.777777777777777,True,False,False
1936,109.0,29,0.1605,False,0.0,12.11111111111111,False,False,False
1937,118.0,20,0.7234,False,0.0,13.11111111111111,True,False,False
1938,109.0,23,0.3914,False,0.0,12.11111111111111,False,False,False
1939,121.0,20,0.1352,False,0.0,13.444444444444443,False,False,False
1940,110.0,30,0.2034,False,0.0,12.222222222222221,False,False,False
1941,133.0,30,0.1641,False,0.0,14.777777777777777,False,False,False
1942,118.0,20,0.4796,False,0.0,13.11111111111111,False,False,False
1943,103.0,20,0.8706,False,0.0,11.444444444444445,True,False,False
1944,124.0,33,0.5026,False,0.0,13.777777777777777,False,False,False
1945,135.0,24,0.3848,False,0.0,15.0,False,False,False
1946,115.0,11,0.2785,False,0.0,12.777777777777777,False,False,False
1947,130.0,33,0.4066,False,0.0,14.444444444444443,False,False,False
1948,100.0,20,0.6043,False,0.0,11.11111111111111,False,False,False
1949,100.0,20,0.8615,False,0.0,11.11111111111111,True,False,False
1950,139.0,11,0.263,False,0.0,15.444444444444443,False,False,False
1951,113.0,10,0.2701,False,0.0,12.555555555555555,False,False,False
1952,104.0,20,0.8736,False,0.0,11.555555555555555,True,False,False
1953,122.0,20,0.7546,False,0.0,13.555555555555555,True,False,False
1954,104.0,10,0.7477,False,0.0,11.555555555555555,True,False,False
1955,138.0,11,0.3836,False,0.0,15.333333333333332,False,False,False
1956,114.0,20,0.5531,False,0.0,12.666666666666666,False,False,False
1957,102.0,10,0.4185,False,0.0,11.333333333333332,False,False,False
1958,133.0,11,0.4597,False,0.0,14.777777777777777,False,False,False
1959,128.0,11,0.7897,False,0.0,14.222222222222221,True,False,False
1960,102.0,10,0.3037,False,0.0,11.333333333333332,False,False,False
1961,131.0,-1,0.3564,True,0.0,14.555555555555555,False,False,False
1962,136.0,11,0.548,False,0.0,15.11111111111111,False,False,False
1963,102.0,23,0.3758,False,0.0,11.333333333333332,False,False,False
1964,126.0,11,0.1696,False,0.0,14.0,False,False,False
1965,133.0,11,0.3678,False,0.0,14.777777777777777,False,False,False
1966,105.0,20,0.2158,False,0.0,11.666666666666666,False,False,False
1967,132.0,11,0.3103,False,0.0,14.666666666666666,False,False,False
1968,104.0,20,0.442,False,0.0,11.555555555555555,False,False,False
1969,103.0,-1,0.6996,True,0.0,11.444444444444445,False,False,False
1970,128.0,23,0.5143,False,0.0,14.222222222222221,False,False,False
1971,101.0,20,0.2266,False,0.0,11.222222222222221,False,False,False
1972,100.0,5,0.2586,False,0.0,11.11111111111111,False,False,False
1973,127.0,11,0.2944,False,0.0,14.11111111111111,False,False,False
1974,103.0,20,0.4801,False,14.333333333333334,11.444444444444445,False,True,False
1975,101.0,-1,0.2145,True,0.0,11.222222222222221,False,False,False
1976,103.0,-1,0.2548,True,0.0,11.444444444444445,False,False,False
1977,106.0,20,0.7555,False,0.0,11.777777777777777,True,False,False
1978,125.0,4,0.6844,False,0.0,13.888888888888888,False,False,False
1979,110.0,23,0.198,False,0.0,12.222222222222221,False,False,False
1980,102.0,11,0.2543,False,19.333333333333332,11.333333333333332,False,True,False
1981,139.0,4,0.4049,False,0.0,15.444444444444443,False,False,False
1982,102.0,20,0.9716,False,0.0,11.333333333333332,True,False,False
1983,137.0,4,0.4074,False,0.0,15.222222222222221,False,False,False
1984,105.0,10,0.1706,False,0.0,11.666666666666666,False,False,False
1985,100.0,20,0.7191,False,0.0,11.11111111111111,True,False,False
1986,137.0,4,0.1985,False,0.0,15.222222222222221,False,False,False
1987,107.0,10,0.5476,False,0.0,11.888888888888888,False,False,False
1988,107.0,20,0.6119,False,0.0,11.888888888888888,False,False,False
1989,114.0,-1,0.5563,True,0.0,12.666666666666666,False,False,False
1990,105.0,-1,0.1352,True,0.0,11.666666666666666,False,False,False
1991,135.0,-1,0.2188,True,0.0,15.0,False,False,False
1992,125.0,-1,0.3779,True,0.0,13.888888888888888,False,False,False
1993,119.0,-1,0.1667,True,0.0,13.222222222222221,False,False,False
1994,125.0,-1,0.2281,True,0.0,13.888888888888888,False,False,False
1995,134.0,-1,0.2299,True,0.0,14.888888888888888,False,False,False
1996,131.0,-1,0.6282,True,0.0,14.555555555555555,False,False,False
1997,136.0,20,0.4946,False,0.0,15.11111111111111,False,False,False
1998,138.0,-1,0.7009,True,0.0,15.333333333333332,False,False,False
1999,132.0,-1,0.2714,True,0.0,14.666666666666666,False,False,False
2000,137.0,-1,0.4171,True,0.0,15.222222222222221,False,False,False
2001,106.0,25,0.1671,False,0.0,11.777777777777777,False,False,False
2002,137.0,-1,0.3498,True,0.0,15.222222222222221,False,False,False
2003,134.0,-1,0.5525,True,0.0,14.888888888888888,False,False,False
2004,140.0,-1,0.4718,True,0.0,15.555555555555555,False,False,False
2005,128.0,20,0.6166,False,0.0,14.222222222222221,False,False,False
2006,131.0,20,0.7823,False,0.0,14.555555555555555,True,False,False
2007,133.0,-1,0.8647,True,0.0,14.777777777777777,False,False,False
2008,136.0,-1,0.2747,True,0.0,15.11111111111111,False,False,False
2009,144.0,-1,0.4868,True,0.0,16.0,False,False,False
2010,122.0,20,0.9413,False,0.0,13.555555555555555,True,False,False
2011,102.0,24,0.5132,False,0.0,11.333333333333332,False,False,False
2012,138.0,4,0.2124,False,0.0,15.333333333333332,False,False,False
2013,134.0,-1,0.4167,True,0.0,14.888888888888888,False,False,False
2014,137.0,-1,0.4781,True,0.0,15.222222222222221,False,False,False
2015,105.0,-1,0.1808,True,0.0,11.666666666666666,False,False,False
2016,138.0,-1,0.3023,True,0.0,15.333333333333332,False,False,False
2017,137.0,-1,0.3397,True,0.0,15.222222222222221,False,False,False
2018,141.0,-1,0.4223,True,0.0,15.666666666666666,False,False,False
2019,105.0,24,0.4224,False,0.0,11.666666666666666,False,False,False
2020,101.0,20,0.9827,False,0.0,11.222222222222221,True,False,False
2021,100.0,24,0.2509,False,0.0,11.11111111111111,False,False,False
2022,120.0,-1,0.3367,True,0.0,13.333333333333332,False,False,False
2023,103.0,10,0.2044,False,0.0,11.444444444444445,False,False,False
2024,106.0,24,0.3294,False,0.0,11.777777777777777,False,False,False
2025,130.0,24,0.4659,False,0.0,14.444444444444443,False,False,False
2026,137.0,-1,0.2284,True,0.0,15.222222222222221,False,False,False
2027,139.0,-1,0.2746,True,0.0,15.444444444444443,False,False,False
2028,100.0,20,0.6978,False,0.0,11.11111111111111,False,False,False
2029,105.0,10,0.2834,False,15.333333333333334,11.666666666666666,False,True,False
2030,120.0,14,0.2984,False,0.0,13.333333333333332,False,False,False
2031,119.0,-1,0.1828,True,0.0,13.222222222222221,False,False,False
2032,133.0,24,0.2524,False,0.0,14.777777777777777,False,False,False
2033,138.0,14,0.187,False,0.0,15.333333333333332,False,False,False
2034,110.0,23,0.2277,False,0.0,12.222222222222221,False,False,False
2035,141.0,5,0.1711,False,0.0,15.666666666666666,False,False,False
2036,111.0,24,0.601,False,15.666666666666666,12.333333333333332,False,True,False
2037,100.0,20,0.5661,False,0.0,11.11111111111111,False,False,False
2038,103.0,29,0.4167,False,15.666666666666666,11.444444444444445,False,True,False
2039,101.0,24,0.3688,False,0.0,11.222222222222221,False,False,False
2040,104.0,20,0.5506,False,0.0,11.555555555555555,False,False,False
2041,116.0,14,0.5213,False,0.0,12.888888888888888,False,False,False
2042,124.0,-1,0.5502,True,0.0,13.777777777777777,False,False,False
2043,133.0,24,0.1413,False,0.0,14.777777777777777,False,False,False
2044,110.0,33,0.3073,False,15.333333333333334,12.222222222222221,False,True,False
2045,138.0,5,0.2169,False,0.0,15.333333333333332,False,False,False
2046,135.0,4,0.2079,False,7.666666666666667,15.0,False,True,False
2047,107.0,-1,0.2508,True,0.0,11.888888888888888,False,False,False
2048,115.0,20,0.2667,False,0.0,12.777777777777777,False,False,False
2049,106.0,20,0.7986,False,0.0,11.777777777777777,True,False,False
2050,103.0,25,0.4258,False,0.0,11.444444444444445,False,False,False
2051,107.0,10,0.3361,False,0.0,11.888888888888888,False,False,False
2052,106.0,-1,0.2423,True,0.0,11.777777777777777,False,False,False
2053,936.0,1,0.2609,False,31.0,104.0,False,True,False
2054,102.0,20,0.2745,False,0.0,11.333333333333332,False,False,False
2055,111.0,6,0.2065,False,0.0,12.333333333333332,False,False,False
2056,120.0,10,0.3563,False,0.0,13.333333333333332,False,False,False
2057,107.0,-1,0.461,True,0.0,11.888888888888888,False,False,False
2058,109.0,20,0.3688,False,0.0,12.11111111111111,False,False,False
2059,120.0,20,0.2033,False,0.0,13.333333333333332,False,False,False
2060,100.0,5,0.4385,False,0.0,11.11111111111111,False,False,False
2061,103.0,23,0.2271,False,0.0,11.444444444444445,False,False,False
2062,128.0,8,0.391,False,0.0,14.222222222222221,False,False,False
2063,125.0,20,0.2795,False,0.0,13.888888888888888,False,False,False
2064,108.0,20,0.9307,False,0.0,12.0,True,False,False
2065,119.0,8,0.5974,False,0.0,13.222222222222221,False,False,False
2066,101.0,50,0.088,False,0.0,11.222222222222221,False,False,False
2067,123.0,10,0.5112,False,0.0,13.666666666666666,False,False,False
2068,118.0,33,0.1986,False,0.0,13.11111111111111,False,False,False
2069,108.0,10,0.204,False,0.0,12.0,False,False,False
2070,110.0,4,0.1426,False,14.333333333333334,12.222222222222221,False,True,False
2071,115.0,10,0.1566,False,0.0,12.777777777777777,False,False,False
2072,106.0,-1,0.8195,True,0.0,11.777777777777777,False,False,False
2073,126.0,20,0.3419,False,0.0,14.0,False,False,False
2074,102.0,20,0.6344,False,0.0,11.333333333333332,False,False,False
2075,132.0,33,0.397,False,0.0,14.666666666666666,False,False,False
2076,118.0,10,0.1957,False,0.0,13.11111111111111,False,False,False
2077,106.0,-1,0.1257,True,0.0,11.777777777777777,False,False,False
2078,133.0,11,0.5625,False,0.0,14.777777777777777,False,False,False
2079,121.0,10,0.1426,False,0.0,13.444444444444443,False,False,False
2080,123.0,20,0.4981,False,0.0,13.666666666666666,False,False,False
2081,122.0,20,0.2319,False,0.0,13.555555555555555,False,False,False
2082,129.0,28,0.3246,False,0.0,14.333333333333332,False,False,False
2083,112.0,25,0.1766,False,0.0,12.444444444444443,False,False,False
2084,132.0,20,0.5037,False,0.0,14.666666666666666,False,False,False
2085,128.0,11,0.1959,False,0.0,14.222222222222221,False,False,False
2086,103.0,20,0.7419,False,0.0,11.444444444444445,True,False,False
2087,136.0,20,0.1539,False,0.0,15.11111111111111,False,False,False
2088,113.0,20,0.1361,False,0.0,12.555555555555555,False,False,False
2089,134.0,28,0.1235,False,0.0,14.888888888888888,False,False,False
2090,101.0,8,0.9052,False,0.0,11.222222222222221,True,False,False
2091,140.0,28,0.2431,False,0.0,15.555555555555555,False,False,False
2092,134.0,11,0.1259,False,0.0,14.888888888888888,False,False,False
2093,106.0,11,0.1664,False,0.0,11.777777777777777,False,False,False
2094,130.0,10,0.2548,False,0.0,14.444444444444443,False,False,False
2095,128.0,20,0.1656,False,0.0,14.222222222222221,False,False,False
2096,102.0,8,0.9506,False,0.0,11.333333333333332,True,False,False
2097,110.0,28,0.3468,False,0.0,12.222222222222221,False,False,False
2098,107.0,14,0.1821,False,0.0,11.888888888888888,False,False,False
2099,136.0,10,0.5651,False,0.0,15.11111111111111,False,False,False
2100,140.0,4,0.1362,False,0.0,15.555555555555555,False,False,False
2101,143.0,11,0.1978,False,0.0,15.888888888888888,False,False,False
2102,106.0,6,0.2089,False,0.0,11.777777777777777,False,False,False
2103,135.0,10,0.1874,False,0.0,15.0,False,False,False
2104,110.0,14,0.4596,False,0.0,12.222222222222221,False,False,False
2105,104.0,11,0.1516,False,0.0,11.555555555555555,False,False,False
2106,146.0,33,0.3102,False,0.0,16.22222222222222,False,False,False
2107,143.0,11,0.6145,False,23.666666666666668,15.888888888888888,False,True,False
2108,152.0,10,0.75,False,0.0,16.88888888888889,True,False,False
2109,112.0,20,0.6166,False,0.0,12.444444444444443,False,False,False
2110,132.0,24,0.1445,False,0.0,14.666666666666666,False,False,False
2111,118.0,-1,0.1739,True,0.0,13.11111111111111,False,False,False
2112,137.0,34,0.2326,False,0.0,15.222222222222221,False,False,False
2113,137.0,10,0.2835,False,0.0,15.222222222222221,False,False,False
2114,155.0,10,0.4077,False,0.0,17.22222222222222,False,False,False
2115,121.0,28,0.1606,False,0.0,13.444444444444443,False,False,False
2116,104.0,-1,0.2589,True,0.0,11.555555555555555,False,False,False
2117,122.0,-1,0.2877,True,0.0,13.555555555555555,False,False,False
2118,117.0,24,0.2606,False,0.0,13.0,False,False,False
2119,145.0,10,0.2499,False,0.0,16.11111111111111,False,False,False
2120,154.0,10,0.2625,False,0.0,17.11111111111111,False,False,False
2121,139.0,34,0.179,False,0.0,15.444444444444443,False,False,False
2122,124.0,14,0.498,False,34.333333333333336,13.777777777777777,False,True,False
2123,120.0,3,0.1338,False,0.0,13.333333333333332,False,False,False
2124,147.0,10,0.659,False,0.0,16.333333333333332,False,False,False
2125,140.0,4,0.1752,False,0.0,15.555555555555555,False,False,False
2126,146.0,28,0.2981,False,0.0,16.22222222222222,False,False,False
2127,118.0,14,0.3067,False,0.0,13.11111111111111,False,False,False
2128,100.0,-1,0.5326,True,0.0,11.11111111111111,False,False,False
2129,143.0,10,0.5726,False,0.0,15.888888888888888,False,False,False
2130,131.0,34,0.0998,False,0.0,14.555555555555555,False,False,False
2131,128.0,24,0.245,False,0.0,14.222222222222221,False,False,False
2132,145.0,11,0.1594,False,0.0,16.11111111111111,False,False,False
2133,119.0,14,0.4077,False,0.0,13.222222222222221,False,False,False
2134,102.0,-1,0.6945,True,0.0,11.333333333333332,False,False,False
2135,146.0,10,0.2407,False,0.0,16.22222222222222,False,False,False
2136,154.0,23,0.2856,False,0.0,17.11111111111111,False,False,False
2137,106.0,20,0.5574,False,0.0,11.777777777777777,False,False,False
2138,128.0,28,0.5944,False,0.0,14.222222222222221,False,False,False
2139,111.0,14,0.2472,False,0.0,12.333333333333332,False,False,False
2140,101.0,28,0.2252,False,0.0,11.222222222222221,False,False,False
2141,107.0,-1,0.8673,True,0.0,11.888888888888888,False,False,False
2142,106.0,20,0.2797,False,0.0,11.777777777777777,False,False,False
2143,112.0,33,0.3649,False,0.0,12.444444444444443,False,False,False
2144,139.0,10,0.4126,False,18.333333333333332,15.444444444444443,False,True,False
2145,169.0,10,0.2018,False,0.0,18.777777777777775,False,False,False
2146,124.0,28,0.2949,False,0.0,13.777777777777777,False,False,False
2147,112.0,14,0.2489,False,0.0,12.444444444444443,False,False,False
2148,106.0,-1,0.91,True,0.0,11.777777777777777,False,False,False
2149,108.0,-1,0.203,True,0.0,12.0,False,False,False
2150,132.0,28,0.3121,False,0.0,14.666666666666666,False,False,False
2151,123.0,33,0.535,False,0.0,13.666666666666666,False,False,False
2152,131.0,10,0.4327,False,0.0,14.555555555555555,False,False,False
2153,171.0,10,0.1925,False,17.333333333333332,19.0,False,True,False
2154,101.0,-1,0.2121,True,0.0,11.222222222222221,False,False,False
2155,113.0,11,0.4685,False,0.0,12.555555555555555,False,False,False
2156,109.0,14,0.2792,False,0.0,12.11111111111111,False,False,False
2157,104.0,-1,0.8509,True,0.0,11.555555555555555,False,False,False
2158,134.0,20,0.3279,False,0.0,14.888888888888888,False,False,False
2159,123.0,10,0.2759,False,0.0,13.666666666666666,False,False,False
2160,170.0,23,0.3742,False,0.0,18.88888888888889,False,False,False
2161,126.0,33,0.5153,False,0.0,14.0,False,False,False
2162,124.0,28,0.2468,False,0.0,13.777777777777777,False,False,False
2163,108.0,14,0.3955,False,0.0,12.0,False,False,False
2164,137.0,10,0.3713,False,0.0,15.222222222222221,False,False,False
2165,132.0,20,0.7065,False,0.0,14.666666666666666,True,False,False
2166,174.0,10,0.2308,False,0.0,19.333333333333332,False,False,False
2167,116.0,11,0.3586,False,0.0,12.888888888888888,False,False,False
2168,115.0,20,0.1948,False,0.0,12.777777777777777,False,False,False
2169,108.0,14,0.2891,False,0.0,12.0,False,False,False
2170,129.0,33,0.2289,False,0.0,14.333333333333332,False,False,False
2171,172.0,11,0.2911,False,0.0,19.11111111111111,False,False,False
2172,127.0,20,0.7155,False,0.0,14.11111111111111,True,False,False
2173,131.0,6,0.1725,False,0.0,14.555555555555555,False,False,False
2174,135.0,36,0.3867,False,0.0,15.0,False,False,False
2175,108.0,14,0.2209,False,0.0,12.0,False,False,False
2176,165.0,11,0.1969,False,0.0,18.333333333333332,False,False,False
2177,136.0,20,0.4237,False,0.0,15.11111111111111,False,False,False
2178,128.0,20,0.1372,False,0.0,14.222222222222221,False,False,False
2179,118.0,28,0.2333,False,0.0,13.11111111111111,False,False,False
2180,124.0,11,0.3592,False,0.0,13.777777777777777,False,False,False
2181,104.0,14,0.6589,False,0.0,11.555555555555555,False,False,False
2182,168.0,23,0.2756,False,0.0,18.666666666666664,False,False,False
2183,101.0,50,0.2517,False,0.0,11.222222222222221,False,False,False
2184,133.0,14,0.2952,False,0.0,14.777777777777777,False,False,False
2185,123.0,10,0.6422,False,0.0,13.666666666666666,False,False,False
2186,121.0,20,0.4871,False,0.0,13.444444444444443,False,False,False
2187,105.0,-1,0.5878,True,0.0,11.666666666666666,False,False,False
2188,153.0,20,0.1123,False,0.0,17.0,False,False,False
2189,106.0,24,0.1761,False,0.0,11.777777777777777,False,False,False
2190,127.0,10,0.3734,False,0.0,14.11111111111111,False,False,False
2191,118.0,10,0.3669,False,0.0,13.11111111111111,False,False,False
2192,125.0,33,0.5791,False,0.0,13.888888888888888,False,False,False
2193,109.0,5,0.2293,False,0.0,12.11111111111111,False,False,False
2194,112.0,14,0.2396,False,0.0,12.444444444444443,False,False,False
2195,162.0,23,0.2077,False,0.0,18.0,False,False,False
2196,100.0,24,0.1333,False,0.0,11.11111111111111,False,False,False
2197,124.0,6,0.2011,False,0.0,13.777777777777777,False,False,False
2198,107.0,14,0.2274,False,0.0,11.888888888888888,False,False,False
2199,126.0,20,0.3438,False,0.0,14.0,False,False,False
2200,122.0,20,0.8414,False,0.0,13.555555555555555,True,False,False
2201,104.0,-1,0.7283,True,16.0,11.555555555555555,False,True,False
2202,163.0,28,0.1544,False,0.0,18.11111111111111,False,False,False
2203,110.0,10,0.3299,False,0.0,12.222222222222221,False,False,False
2204,131.0,14,0.2916,False,24.333333333333332,14.555555555555555,False,True,False
2205,100.0,24,0.4818,False,0.0,11.11111111111111,False,False,False
2206,128.0,20,0.7261,False,0.0,14.222222222222221,True,False,False
2207,111.0,-1,0.8214,True,0.0,12.333333333333332,False,False,False
2208,111.0,-1,0.4243,True,0.0,12.333333333333332,False,False,False
2209,159.0,30,0.2649,False,35.333333333333336,17.666666666666664,False,True,False
2210,122.0,24,0.398,False,0.0,13.555555555555555,False,False,False
2211,122.0,11,0.1832,False,0.0,13.555555555555555,False,False,False
2212,125.0,20,0.7522,False,0.0,13.888888888888888,True,False,False
2213,109.0,-1,0.5019,True,0.0,12.11111111111111,False,False,False
2214,104.0,-1,0.3538,True,0.0,11.555555555555555,False,False,False
2215,108.0,-1,0.8312,True,0.0,12.0,False,False,False
2216,112.0,11,0.3189,False,0.0,12.444444444444443,False,False,False
2217,128.0,33,0.4626,False,0.0,14.222222222222221,False,False,False
2218,124.0,20,0.7676,False,0.0,13.777777777777777,True,False,False
2219,158.0,11,0.4274,False,0.0,17.555555555555554,False,False,False
2220,101.0,-1,0.5563,True,0.0,11.222222222222221,False,False,False
2221,106.0,-1,0.7928,True,0.0,11.777777777777777,False,False,False
2222,161.0,36,0.2575,False,0.0,17.88888888888889,False,False,False
2223,124.0,20,0.3512,False,0.0,13.777777777777777,False,False,False
2224,106.0,-1,0.3514,True,0.0,11.777777777777777,False,False,False
2225,117.0,29,0.4085,False,0.0,13.0,False,False,False
2226,109.0,-1,0.7135,True,0.0,12.11111111111111,False,False,False
2227,121.0,20,0.8572,False,0.0,13.444444444444443,True,False,False
2228,134.0,20,0.5417,False,0.0,14.888888888888888,False,False,False
2229,159.0,23,0.1957,False,0.0,17.666666666666664,False,False,False
2230,110.0,-1,0.5645,True,0.0,12.222222222222221,False,False,False
2231,103.0,33,0.3353,False,0.0,11.444444444444445,False,False,False
2232,110.0,11,0.4897,False,0.0,12.222222222222221,False,False,False
2233,122.0,20,0.7621,False,0.0,13.555555555555555,True,False,False
2234,127.0,20,0.6962,False,0.0,14.11111111111111,False,False,False
2235,121.0,20,0.6279,False,16.333333333333332,13.444444444444443,False,True,False
2236,159.0,11,0.636,False,0.0,17.666666666666664,False,False,False
2237,117.0,10,0.2787,False,0.0,13.0,False,False,False
2238,100.0,-1,0.3678,True,0.0,11.11111111111111,False,False,False
2239,101.0,-1,0.438,True,0.0,11.222222222222221,False,False,False
2240,110.0,-1,0.7005,True,0.0,12.222222222222221,False,False,False
2241,119.0,-1,0.7159,True,16.666666666666668,13.222222222222221,False,True,False
2242,160.0,11,0.4801,False,0.0,17.77777777777778,False,False,False
2243,109.0,10,0.3025,False,0.0,12.11111111111111,False,False,False
2244,104.0,-1,0.4048,True,0.0,11.555555555555555,False,False,False
2245,122.0,20,0.6378,False,0.0,13.555555555555555,False,False,False
2246,136.0,20,0.3886,False,17.333333333333332,15.11111111111111,False,True,False
2247,112.0,-1,0.9195,True,0.0,12.444444444444443,False,False,False
2248,122.0,-1,0.65,True,0.0,13.555555555555555,False,False,False
2249,127.0,20,0.7248,False,0.0,14.11111111111111,True,False,False
2250,160.0,23,0.3545,False,0.0,17.77777777777778,False,False,False
2251,104.0,33,0.2681,False,0.0,11.555555555555555,False,False,False
2252,110.0,-1,0.8391,True,0.0,12.222222222222221,False,False,False
2253,132.0,20,0.4332,False,0.0,14.666666666666666,False,False,False
2254,114.0,11,0.4786,False,0.0,12.666666666666666,False,False,False
2255,114.0,-1,0.4875,True,0.0,12.666666666666666,False,False,False
2256,115.0,10,0.2962,False,0.0,12.777777777777777,False,False,False
2257,158.0,11,0.1289,False,0.0,17.555555555555554,False,False,False
2258,112.0,-1,0.8712,True,0.0,12.444444444444443,False,False,False
2259,135.0,20,0.5167,False,0.0,15.0,False,False,False
2260,122.0,20,0.9096,False,0.0,13.555555555555555,True,False,False
2261,101.0,20,0.6607,False,0.0,11.222222222222221,False,False,False
2262,113.0,-1,0.6972,True,25.0,12.555555555555555,False,True,False
2263,127.0,20,0.4009,False,0.0,14.11111111111111,False,False,False
2264,137.0,33,0.2202,False,0.0,15.222222222222221,False,False,False
2265,109.0,-1,0.9111,True,0.0,12.11111111111111,False,False,False
2266,114.0,11,0.4015,False,0.0,12.666666666666666,False,False,False
2267,100.0,20,0.2235,False,0.0,11.11111111111111,False,False,False
2268,158.0,28,0.2591,False,0.0,17.555555555555554,False,False,False
2269,119.0,-1,0.5885,True,0.0,13.222222222222221,False,False,False
2270,129.0,20,0.501,False,0.0,14.333333333333332,False,False,False
2271,100.0,20,0.3962,False,0.0,11.11111111111111,False,False,False
2272,114.0,36,0.2107,False,0.0,12.666666666666666,False,False,False
2273,106.0,-1,0.9311,True,0.0,11.777777777777777,False,False,False
2274,132.0,33,0.6585,False,0.0,14.666666666666666,False,False,False
2275,159.0,23,0.1721,False,0.0,17.666666666666664,False,False,False
2276,114.0,29,0.3051,False,0.0,12.666666666666666,False,False,False
2277,154.0,10,0.2411,False,0.0,17.11111111111111,False,False,False
2278,100.0,20,0.3833,False,0.0,11.11111111111111,False,False,False
2279,134.0,20,0.9539,False,0.0,14.888888888888888,True,False,False
2280,107.0,5,0.1354,False,0.0,11.888888888888888,False,False,False
2281,102.0,-1,0.9128,True,0.0,11.333333333333332,False,False,False
2282,131.0,20,0.5603,False,0.0,14.555555555555555,False,False,False
2283,119.0,-1,0.5742,True,0.0,13.222222222222221,False,False,False
2284,130.0,20,0.6953,False,0.0,14.444444444444443,False,False,False
2285,130.0,20,0.8638,False,0.0,14.444444444444443,True,False,False
2286,109.0,10,0.198,False,0.0,12.11111111111111,False,False,False
2287,103.0,-1,0.9322,True,0.0,11.444444444444445,False,False,False
2288,148.0,23,0.2442,False,0.0,16.444444444444443,False,False,False
2289,114.0,23,0.3576,False,0.0,12.666666666666666,False,False,False
2290,100.0,20,0.4559,False,0.0,11.11111111111111,False,False,False
2291,118.0,-1,0.5311,True,0.0,13.11111111111111,False,False,False
2292,937.0,10,0.4071,False,353.3333333333333,104.1111111111111,False,True,True
2293,917.0,10,0.1936,False,346.6666666666667,101.88888888888889,False,True,True
2294,881.0,10,0.2669,False,305.6666666666667,97.88888888888889,False,True,True
2295,872.0,10,0.4606,False,32.333333333333336,96.88888888888889,False,True,False
2296,922.0,10,0.3937,False,13.0,102.44444444444444,False,True,False
2297,903.0,10,0.5464,False,0.0,100.33333333333333,False,False,False
2298,912.0,10,0.567,False,0.0,101.33333333333333,False,False,False
2299,936.0,10,0.4972,False,17.666666666666668,104.0,False,True,False
2300,867.0,10,0.2205,False,27.666666666666668,96.33333333333333,False,True,False
2301,862.0,10,0.498,False,0.0,95.77777777777777,False,False,False
2302,895.0,10,0.3725,False,0.0,99.44444444444444,False,False,False
2303,103.0,20,0.7854,False,0.0,11.444444444444445,True,False,False
2304,106.0,20,0.2817,False,0.0,11.777777777777777,False,False,False
2305,105.0,20,0.2898,False,0.0,11.666666666666666,False,False,False
2306,110.0,11,0.166,False,0.0,12.222222222222221,False,False,False
2307,115.0,11,0.2834,False,0.0,12.777777777777777,False,False,False
2308,110.0,20,0.3882,False,0.0,12.222222222222221,False,False,False
2309,105.0,10,0.2761,False,0.0,11.666666666666666,False,False,False
2310,107.0,11,0.3163,False,0.0,11.888888888888888,False,False,False
2311,108.0,14,0.4904,False,0.0,12.0,False,False,False
2312,107.0,11,0.2873,False,0.0,11.888888888888888,False,False,False
2313,115.0,-1,0.4758,True,0.0,12.777777777777777,False,False,False
2314,104.0,14,0.3071,False,0.0,11.555555555555555,False,False,False
2315,100.0,10,0.5241,False,0.0,11.11111111111111,False,False,False
2316,101.0,11,0.2364,False,0.0,11.222222222222221,False,False,False
2317,104.0,10,0.265,False,0.0,11.555555555555555,False,False,False
2318,103.0,11,0.2938,False,0.0,11.444444444444445,False,False,False
2319,114.0,-1,0.539,True,0.0,12.666666666666666,False,False,False
2320,101.0,20,0.3432,False,0.0,11.222222222222221,False,False,False
2321,132.0,11,0.1735,False,0.0,14.666666666666666,False,False,False
