match,chunk,frame,box_h,face_px_geo,face_px_det
manutd_brighton,h2_chunk_005,1185,71.0,7.888888888888888,0.0
manutd_brighton,h2_chunk_005,3500,101.0,11.222222222222221,0.0
manutd_brighton,h2_chunk_005,3560,99.0,11.0,0.0
manutd_brighton,h2_chunk_005,3595,108.0,12.0,0.0
manutd_brighton,h2_chunk_005,3630,94.0,10.444444444444445,0.0
manutd_brighton,h2_chunk_005,3885,103.0,11.444444444444445,0.0
manutd_brighton,h2_chunk_005,3930,95.0,10.555555555555555,0.0
manutd_brighton,h2_chunk_005,3990,87.0,9.666666666666666,0.0
manutd_liverpool,h1_chunk_000,405,86.0,9.555555555555555,0.0
manutd_liverpool,h1_chunk_000,435,84.0,9.333333333333332,0.0
manutd_liverpool,h1_chunk_000,700,81.0,9.0,0.0
manutd_liverpool,h1_chunk_000,810,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_000,885,109.0,12.11111111111111,0.0
manutd_liverpool,h1_chunk_000,1045,134.0,14.888888888888888,0.0
manutd_liverpool,h1_chunk_000,1130,127.0,14.11111111111111,0.0
manutd_liverpool,h1_chunk_000,1250,89.0,9.888888888888888,0.0
manutd_liverpool,h1_chunk_000,1320,118.0,13.11111111111111,0.0
manutd_liverpool,h1_chunk_000,1455,83.0,9.222222222222221,0.0
manutd_liverpool,h1_chunk_000,1800,76.0,8.444444444444445,0.0
manutd_liverpool,h1_chunk_000,1970,95.0,10.555555555555555,0.0
manutd_liverpool,h1_chunk_000,2065,113.0,12.555555555555555,0.0
manutd_liverpool,h1_chunk_000,2170,120.0,13.333333333333332,0.0
manutd_liverpool,h1_chunk_000,2300,108.0,12.0,0.0
manutd_liverpool,h1_chunk_000,2345,121.0,13.444444444444443,0.0
manutd_liverpool,h1_chunk_000,2530,86.0,9.555555555555555,0.0
manutd_liverpool,h1_chunk_000,2790,73.0,8.11111111111111,0.0
manutd_liverpool,h1_chunk_000,3860,84.0,9.333333333333332,0.0
manutd_liverpool,h1_chunk_000,5125,89.0,9.888888888888888,0.0
manutd_liverpool,h1_chunk_000,5210,76.0,8.444444444444445,0.0
manutd_liverpool,h1_chunk_000,6030,82.0,9.11111111111111,0.0
manutd_liverpool,h1_chunk_000,6955,111.0,12.333333333333332,0.0
manutd_liverpool,h1_chunk_000,7840,88.0,9.777777777777777,0.0
manutd_liverpool,h1_chunk_000,7915,110.0,12.222222222222221,0.0
manutd_liverpool,h1_chunk_000,8480,110.0,12.222222222222221,0.0
manutd_liverpool,h1_chunk_000,9300,93.0,10.333333333333332,0.0
manutd_liverpool,h1_chunk_000,12600,85.0,9.444444444444445,0.0
manutd_liverpool,h1_chunk_000,12645,93.0,10.333333333333332,0.0
manutd_liverpool,h1_chunk_000,12850,109.0,12.11111111111111,0.0
manutd_liverpool,h1_chunk_000,12950,100.0,11.11111111111111,0.0
manutd_liverpool,h1_chunk_000,12960,94.0,10.444444444444445,0.0
manutd_liverpool,h1_chunk_000,13085,110.0,12.222222222222221,16.666666666666668
manutd_liverpool,h1_chunk_000,13135,106.0,11.777777777777777,0.0
manutd_liverpool,h1_chunk_000,13295,105.0,11.666666666666666,0.0
manutd_liverpool,h1_chunk_000,13445,92.0,10.222222222222221,0.0
manutd_liverpool,h1_chunk_000,13505,81.0,9.0,0.0
manutd_liverpool,h1_chunk_000,13640,96.0,10.666666666666666,0.0
manutd_liverpool,h1_chunk_000,13770,94.0,10.444444444444445,0.0
manutd_liverpool,h1_chunk_000,13900,101.0,11.222222222222221,0.0
manutd_liverpool,h1_chunk_000,14085,81.0,9.0,0.0
manutd_liverpool,h1_chunk_000,14150,97.0,10.777777777777777,0.0
manutd_liverpool,h1_chunk_000,14205,121.0,13.444444444444443,0.0
manutd_liverpool,h1_chunk_000,14325,99.0,11.0,0.0
manutd_liverpool,h1_chunk_000,14420,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_000,14530,71.0,7.888888888888888,0.0
manutd_liverpool,h1_chunk_001,3110,93.0,10.333333333333332,0.0
manutd_liverpool,h1_chunk_001,3185,119.0,13.222222222222221,0.0
manutd_liverpool,h1_chunk_001,3225,91.0,10.11111111111111,0.0
manutd_liverpool,h1_chunk_001,3320,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_001,4755,71.0,7.888888888888888,0.0
manutd_liverpool,h1_chunk_001,5320,79.0,8.777777777777777,0.0
manutd_liverpool,h1_chunk_001,5365,73.0,8.11111111111111,0.0
manutd_liverpool,h1_chunk_001,5875,73.0,8.11111111111111,0.0
manutd_liverpool,h1_chunk_001,5955,75.0,8.333333333333332,0.0
manutd_liverpool,h1_chunk_001,6685,74.0,8.222222222222221,0.0
manutd_liverpool,h1_chunk_001,6800,82.0,9.11111111111111,0.0
manutd_liverpool,h1_chunk_001,8035,76.0,8.444444444444445,0.0
manutd_liverpool,h1_chunk_001,8440,128.0,14.222222222222221,0.0
manutd_liverpool,h1_chunk_001,8555,90.0,10.0,0.0
manutd_liverpool,h1_chunk_001,8880,88.0,9.777777777777777,0.0
manutd_liverpool,h1_chunk_001,8955,105.0,11.666666666666666,0.0
manutd_liverpool,h1_chunk_001,9030,122.0,13.555555555555555,9.0
manutd_liverpool,h1_chunk_001,9135,106.0,11.777777777777777,0.0
manutd_liverpool,h1_chunk_001,9430,97.0,10.777777777777777,0.0
manutd_liverpool,h1_chunk_001,10200,99.0,11.0,0.0
manutd_liverpool,h1_chunk_001,10320,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_001,11035,87.0,9.666666666666666,0.0
manutd_liverpool,h1_chunk_001,11130,76.0,8.444444444444445,0.0
manutd_liverpool,h1_chunk_001,11225,87.0,9.666666666666666,0.0
manutd_liverpool,h1_chunk_001,11255,101.0,11.222222222222221,0.0
manutd_liverpool,h1_chunk_001,11340,110.0,12.222222222222221,0.0
manutd_liverpool,h1_chunk_001,11410,86.0,9.555555555555555,0.0
manutd_liverpool,h1_chunk_001,11630,77.0,8.555555555555555,0.0
manutd_liverpool,h1_chunk_001,11725,100.0,11.11111111111111,0.0
manutd_liverpool,h1_chunk_001,11760,119.0,13.222222222222221,0.0
manutd_liverpool,h1_chunk_001,12195,120.0,13.333333333333332,0.0
manutd_liverpool,h1_chunk_001,12825,85.0,9.444444444444445,0.0
manutd_liverpool,h1_chunk_001,13165,79.0,8.777777777777777,0.0
manutd_liverpool,h1_chunk_001,13375,98.0,10.888888888888888,0.0
manutd_liverpool,h1_chunk_001,13710,87.0,9.666666666666666,0.0
manutd_liverpool,h1_chunk_001,13945,80.0,8.88888888888889,0.0
manutd_liverpool,h1_chunk_001,14040,100.0,11.11111111111111,17.0
manutd_liverpool,h1_chunk_001,14390,81.0,9.0,0.0
manutd_liverpool,h1_chunk_002,2360,75.0,8.333333333333332,0.0
manutd_liverpool,h1_chunk_002,3180,90.0,10.0,0.0
manutd_liverpool,h1_chunk_002,3550,72.0,8.0,0.0
manutd_liverpool,h1_chunk_002,3600,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_002,4640,120.0,13.333333333333332,0.0
manutd_liverpool,h1_chunk_002,4810,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_002,4935,120.0,13.333333333333332,0.0
manutd_liverpool,h1_chunk_002,5015,91.0,10.11111111111111,0.0
manutd_liverpool,h1_chunk_002,5320,83.0,9.222222222222221,0.0
manutd_liverpool,h1_chunk_002,6645,123.0,13.666666666666666,0.0
manutd_liverpool,h1_chunk_002,6760,88.0,9.777777777777777,0.0
manutd_liverpool,h1_chunk_002,6880,123.0,13.666666666666666,0.0
manutd_liverpool,h1_chunk_002,7325,97.0,10.777777777777777,0.0
manutd_liverpool,h1_chunk_002,7625,126.0,14.0,0.0
manutd_liverpool,h1_chunk_002,7700,108.0,12.0,0.0
manutd_liverpool,h1_chunk_002,7775,109.0,12.11111111111111,16.666666666666668
manutd_liverpool,h1_chunk_002,7995,99.0,11.0,0.0
manutd_liverpool,h1_chunk_002,8055,100.0,11.11111111111111,0.0
manutd_liverpool,h1_chunk_002,8150,91.0,10.11111111111111,0.0
manutd_liverpool,h1_chunk_002,9305,98.0,10.888888888888888,0.0
manutd_liverpool,h1_chunk_002,9370,95.0,10.555555555555555,0.0
manutd_liverpool,h1_chunk_002,9560,107.0,11.888888888888888,0.0
manutd_liverpool,h1_chunk_002,9620,84.0,9.333333333333332,0.0
manutd_liverpool,h1_chunk_002,9765,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_002,9935,75.0,8.333333333333332,0.0
manutd_liverpool,h1_chunk_002,10090,94.0,10.444444444444445,0.0
manutd_liverpool,h1_chunk_002,10135,81.0,9.0,0.0
manutd_liverpool,h1_chunk_002,10405,84.0,9.333333333333332,0.0
manutd_liverpool,h1_chunk_002,10495,94.0,10.444444444444445,0.0
manutd_liverpool,h1_chunk_002,10650,90.0,10.0,0.0
manutd_liverpool,h1_chunk_002,10850,77.0,8.555555555555555,0.0
manutd_liverpool,h1_chunk_002,10955,89.0,9.888888888888888,0.0
manutd_liverpool,h1_chunk_002,11745,82.0,9.11111111111111,0.0
manutd_liverpool,h1_chunk_002,12285,90.0,10.0,0.0
manutd_liverpool,h1_chunk_002,12495,80.0,8.88888888888889,0.0
manutd_liverpool,h1_chunk_002,12550,79.0,8.777777777777777,0.0
manutd_liverpool,h1_chunk_002,12910,85.0,9.444444444444445,0.0
manutd_liverpool,h1_chunk_002,12955,93.0,10.333333333333332,0.0
manutd_liverpool,h1_chunk_002,13120,79.0,8.777777777777777,0.0
manutd_liverpool,h1_chunk_002,13415,97.0,10.777777777777777,0.0
manutd_liverpool,h1_chunk_002,14235,93.0,10.333333333333332,0.0
manutd_liverpool,h1_chunk_002,14495,112.0,12.444444444444443,0.0
manutd_liverpool,h1_chunk_002,14625,97.0,10.777777777777777,0.0
manutd_liverpool,h1_chunk_002,14735,86.0,9.555555555555555,0.0
manutd_liverpool,h1_chunk_002,14805,95.0,10.555555555555555,0.0
manutd_liverpool,h1_chunk_002,14850,100.0,11.11111111111111,0.0
manutd_liverpool,h1_chunk_003,100,107.0,11.888888888888888,0.0
manutd_liverpool,h1_chunk_003,165,111.0,12.333333333333332,0.0
manutd_liverpool,h1_chunk_003,195,117.0,13.0,0.0
manutd_liverpool,h1_chunk_003,680,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_003,2515,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_003,2825,86.0,9.555555555555555,0.0
manutd_liverpool,h1_chunk_003,3195,100.0,11.11111111111111,0.0
manutd_liverpool,h1_chunk_003,3330,85.0,9.444444444444445,0.0
manutd_liverpool,h1_chunk_003,3395,109.0,12.11111111111111,0.0
manutd_liverpool,h1_chunk_003,4815,89.0,9.888888888888888,0.0
manutd_liverpool,h1_chunk_003,5015,84.0,9.333333333333332,0.0
manutd_liverpool,h1_chunk_003,6585,82.0,9.11111111111111,0.0
manutd_liverpool,h1_chunk_003,6615,78.0,8.666666666666666,0.0
manutd_liverpool,h1_chunk_003,9285,88.0,9.777777777777777,0.0
manutd_liverpool,h1_chunk_003,10000,105.0,11.666666666666666,0.0
manutd_liverpool,h1_chunk_003,10435,91.0,10.11111111111111,0.0
manutd_liverpool,h1_chunk_003,10745,80.0,8.88888888888889,0.0
manutd_liverpool,h1_chunk_003,10860,96.0,10.666666666666666,0.0
manutd_liverpool,h1_chunk_003,11055,88.0,9.777777777777777,0.0
manutd_liverpool,h1_chunk_003,11380,89.0,9.888888888888888,0.0
manutd_liverpool,h1_chunk_003,11595,91.0,10.11111111111111,0.0
manutd_liverpool,h1_chunk_003,11670,99.0,11.0,0.0
manutd_liverpool,h1_chunk_003,11890,107.0,11.888888888888888,0.0
manutd_liverpool,h1_chunk_003,13615,82.0,9.11111111111111,0.0
manutd_liverpool,h1_chunk_003,13905,84.0,9.333333333333332,0.0
manutd_liverpool,h1_chunk_003,14455,85.0,9.444444444444445,0.0
manutd_liverpool,h1_chunk_003,14865,110.0,12.222222222222221,0.0
manutd_liverpool,h1_chunk_004,2095,94.0,10.444444444444445,0.0
manutd_liverpool,h1_chunk_004,2280,95.0,10.555555555555555,0.0
manutd_liverpool,h1_chunk_004,2440,126.0,14.0,0.0
manutd_liverpool,h1_chunk_004,2575,106.0,11.777777777777777,0.0
manutd_liverpool,h1_chunk_004,2675,99.0,11.0,0.0
manutd_liverpool,h1_chunk_004,2785,105.0,11.666666666666666,0.0
manutd_liverpool,h1_chunk_004,5620,87.0,9.666666666666666,0.0
manutd_liverpool,h1_chunk_004,5690,80.0,8.88888888888889,0.0
manutd_liverpool,h1_chunk_004,5835,99.0,11.0,0.0
manutd_liverpool,h1_chunk_004,7175,77.0,8.555555555555555,0.0
manutd_liverpool,h1_chunk_004,7880,79.0,8.777777777777777,0.0
manutd_liverpool,h1_chunk_004,8095,84.0,9.333333333333332,0.0
manutd_liverpool,h1_chunk_004,8450,106.0,11.777777777777777,0.0
manutd_liverpool,h1_chunk_004,8930,101.0,11.222222222222221,0.0
manutd_liverpool,h1_chunk_004,9845,86.0,9.555555555555555,0.0
manutd_liverpool,h1_chunk_004,9920,76.0,8.444444444444445,0.0
manutd_liverpool,h1_chunk_004,10800,97.0,10.777777777777777,0.0
manutd_liverpool,h1_chunk_004,10885,79.0,8.777777777777777,0.0
manutd_liverpool,h1_chunk_004,11020,76.0,8.444444444444445,0.0
manutd_liverpool,h1_chunk_004,11080,88.0,9.777777777777777,0.0
manutd_liverpool,h1_chunk_004,11995,77.0,8.555555555555555,0.0
manutd_liverpool,h1_chunk_004,13020,94.0,10.444444444444445,0.0
manutd_liverpool,h1_chunk_004,13060,129.0,14.333333333333332,0.0
manutd_liverpool,h2_chunk_000,35,81.0,9.0,0.0
manutd_liverpool,h2_chunk_000,190,70.0,7.777777777777778,0.0
manutd_liverpool,h2_chunk_000,670,95.0,10.555555555555555,0.0
manutd_liverpool,h2_chunk_000,1685,95.0,10.555555555555555,0.0
manutd_liverpool,h2_chunk_000,1735,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_000,1835,90.0,10.0,0.0
manutd_liverpool,h2_chunk_000,2850,88.0,9.777777777777777,0.0
manutd_liverpool,h2_chunk_000,10185,85.0,9.444444444444445,0.0
manutd_liverpool,h2_chunk_000,10450,90.0,10.0,0.0
manutd_liverpool,h2_chunk_000,10660,96.0,10.666666666666666,0.0
manutd_liverpool,h2_chunk_000,10750,97.0,10.777777777777777,0.0
manutd_liverpool,h2_chunk_000,10955,111.0,12.333333333333332,0.0
manutd_liverpool,h2_chunk_000,11110,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_000,11170,93.0,10.333333333333332,0.0
manutd_liverpool,h2_chunk_000,11360,81.0,9.0,0.0
manutd_liverpool,h2_chunk_000,11635,88.0,9.777777777777777,0.0
manutd_liverpool,h2_chunk_000,11700,75.0,8.333333333333332,0.0
manutd_liverpool,h2_chunk_000,11950,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_000,12195,83.0,9.222222222222221,0.0
manutd_liverpool,h2_chunk_000,13040,69.0,7.666666666666666,0.0
manutd_liverpool,h2_chunk_000,13640,87.0,9.666666666666666,0.0
manutd_liverpool,h2_chunk_000,13900,92.0,10.222222222222221,0.0
manutd_liverpool,h2_chunk_000,14025,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_000,14545,89.0,9.888888888888888,0.0
manutd_liverpool,h2_chunk_000,14855,105.0,11.666666666666666,0.0
manutd_liverpool,h2_chunk_000,14915,122.0,13.555555555555555,0.0
manutd_liverpool,h2_chunk_001,205,104.0,11.555555555555555,0.0
manutd_liverpool,h2_chunk_001,320,122.0,13.555555555555555,0.0
manutd_liverpool,h2_chunk_001,390,91.0,10.11111111111111,0.0
manutd_liverpool,h2_chunk_001,1250,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_001,1550,77.0,8.555555555555555,0.0
manutd_liverpool,h2_chunk_001,3130,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_001,3275,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_001,3370,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_001,5665,92.0,10.222222222222221,0.0
manutd_liverpool,h2_chunk_001,5880,95.0,10.555555555555555,0.0
manutd_liverpool,h2_chunk_001,6370,112.0,12.444444444444443,0.0
manutd_liverpool,h2_chunk_001,6410,113.0,12.555555555555555,0.0
manutd_liverpool,h2_chunk_001,6445,107.0,11.888888888888888,0.0
manutd_liverpool,h2_chunk_001,8365,100.0,11.11111111111111,0.0
manutd_liverpool,h2_chunk_001,8420,125.0,13.888888888888888,0.0
manutd_liverpool,h2_chunk_001,9280,117.0,13.0,0.0
manutd_liverpool,h2_chunk_001,9355,125.0,13.888888888888888,22.666666666666668
manutd_liverpool,h2_chunk_001,9415,100.0,11.11111111111111,0.0
manutd_liverpool,h2_chunk_001,9450,109.0,12.11111111111111,0.0
manutd_liverpool,h2_chunk_001,9555,90.0,10.0,0.0
manutd_liverpool,h2_chunk_001,9610,81.0,9.0,0.0
manutd_liverpool,h2_chunk_001,9870,109.0,12.11111111111111,0.0
manutd_liverpool,h2_chunk_001,10100,90.0,10.0,0.0
manutd_liverpool,h2_chunk_001,11110,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_001,11215,96.0,10.666666666666666,0.0
manutd_liverpool,h2_chunk_001,12100,84.0,9.333333333333332,19.333333333333332
manutd_liverpool,h2_chunk_001,12550,73.0,8.11111111111111,0.0
manutd_liverpool,h2_chunk_001,12655,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_001,12700,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_001,12750,81.0,9.0,0.0
manutd_liverpool,h2_chunk_001,13010,76.0,8.444444444444445,0.0
manutd_liverpool,h2_chunk_001,13135,90.0,10.0,0.0
manutd_liverpool,h2_chunk_001,13580,77.0,8.555555555555555,0.0
manutd_liverpool,h2_chunk_001,14290,74.0,8.222222222222221,0.0
manutd_liverpool,h2_chunk_001,14485,101.0,11.222222222222221,0.0
manutd_liverpool,h2_chunk_001,14580,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_001,14850,78.0,8.666666666666666,0.0
manutd_liverpool,h2_chunk_002,635,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_002,3770,96.0,10.666666666666666,0.0
manutd_liverpool,h2_chunk_002,3805,99.0,11.0,0.0
manutd_liverpool,h2_chunk_002,3980,106.0,11.777777777777777,0.0
manutd_liverpool,h2_chunk_002,4225,88.0,9.777777777777777,0.0
manutd_liverpool,h2_chunk_002,5795,127.0,14.11111111111111,0.0
manutd_liverpool,h2_chunk_002,6460,108.0,12.0,0.0
manutd_liverpool,h2_chunk_002,6495,92.0,10.222222222222221,0.0
manutd_liverpool,h2_chunk_002,10005,95.0,10.555555555555555,0.0
manutd_liverpool,h2_chunk_002,10080,85.0,9.444444444444445,0.0
manutd_liverpool,h2_chunk_002,10595,92.0,10.222222222222221,0.0
manutd_liverpool,h2_chunk_002,11255,91.0,10.11111111111111,0.0
manutd_liverpool,h2_chunk_002,11370,97.0,10.777777777777777,0.0
manutd_liverpool,h2_chunk_002,11790,73.0,8.11111111111111,0.0
manutd_liverpool,h2_chunk_002,11940,90.0,10.0,0.0
manutd_liverpool,h2_chunk_002,12045,110.0,12.222222222222221,0.0
manutd_liverpool,h2_chunk_002,12180,108.0,12.0,0.0
manutd_liverpool,h2_chunk_002,12265,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_002,12360,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_002,13290,83.0,9.222222222222221,0.0
manutd_liverpool,h2_chunk_002,14840,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_003,965,107.0,11.888888888888888,0.0
manutd_liverpool,h2_chunk_003,1000,117.0,13.0,0.0
manutd_liverpool,h2_chunk_003,1060,119.0,13.222222222222221,0.0
manutd_liverpool,h2_chunk_003,1180,91.0,10.11111111111111,0.0
manutd_liverpool,h2_chunk_003,1580,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_003,3870,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_003,3925,85.0,9.444444444444445,0.0
manutd_liverpool,h2_chunk_003,3950,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_003,4255,104.0,11.555555555555555,0.0
manutd_liverpool,h2_chunk_003,4365,132.0,14.666666666666666,0.0
manutd_liverpool,h2_chunk_003,4450,118.0,13.11111111111111,0.0
manutd_liverpool,h2_chunk_003,4505,106.0,11.777777777777777,0.0
manutd_liverpool,h2_chunk_003,4640,89.0,9.888888888888888,0.0
manutd_liverpool,h2_chunk_003,4715,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_003,5460,88.0,9.777777777777777,0.0
manutd_liverpool,h2_chunk_003,5775,114.0,12.666666666666666,0.0
manutd_liverpool,h2_chunk_003,5870,129.0,14.333333333333332,0.0
manutd_liverpool,h2_chunk_003,5975,122.0,13.555555555555555,0.0
manutd_liverpool,h2_chunk_003,6105,109.0,12.11111111111111,0.0
manutd_liverpool,h2_chunk_003,6150,107.0,11.888888888888888,0.0
manutd_liverpool,h2_chunk_003,6235,113.0,12.555555555555555,0.0
manutd_liverpool,h2_chunk_003,7375,114.0,12.666666666666666,0.0
manutd_liverpool,h2_chunk_003,7425,117.0,13.0,0.0
manutd_liverpool,h2_chunk_003,7475,95.0,10.555555555555555,0.0
manutd_liverpool,h2_chunk_003,7550,87.0,9.666666666666666,0.0
manutd_liverpool,h2_chunk_003,7900,83.0,9.222222222222221,0.0
manutd_liverpool,h2_chunk_003,7970,84.0,9.333333333333332,0.0
manutd_liverpool,h2_chunk_003,8115,96.0,10.666666666666666,0.0
manutd_liverpool,h2_chunk_003,8230,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_003,8405,79.0,8.777777777777777,0.0
manutd_liverpool,h2_chunk_003,8605,102.0,11.333333333333332,0.0
manutd_liverpool,h2_chunk_003,8645,88.0,9.777777777777777,0.0
manutd_liverpool,h2_chunk_003,9950,77.0,8.555555555555555,0.0
manutd_liverpool,h2_chunk_003,10010,87.0,9.666666666666666,0.0
manutd_liverpool,h2_chunk_003,10045,96.0,10.666666666666666,0.0
manutd_liverpool,h2_chunk_003,10360,76.0,8.444444444444445,0.0
manutd_liverpool,h2_chunk_003,10415,76.0,8.444444444444445,0.0
manutd_liverpool,h2_chunk_003,10470,78.0,8.666666666666666,0.0
manutd_liverpool,h2_chunk_003,10510,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_003,11020,74.0,8.222222222222221,0.0
manutd_liverpool,h2_chunk_003,12415,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_003,12570,103.0,11.444444444444445,0.0
manutd_liverpool,h2_chunk_003,13260,96.0,10.666666666666666,0.0
manutd_liverpool,h2_chunk_003,13495,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_003,13700,90.0,10.0,0.0
manutd_liverpool,h2_chunk_004,315,90.0,10.0,0.0
manutd_liverpool,h2_chunk_004,565,90.0,10.0,0.0
manutd_liverpool,h2_chunk_004,830,76.0,8.444444444444445,0.0
manutd_liverpool,h2_chunk_004,1605,93.0,10.333333333333332,0.0
manutd_liverpool,h2_chunk_004,1730,78.0,8.666666666666666,0.0
manutd_liverpool,h2_chunk_004,1790,75.0,8.333333333333332,0.0
manutd_liverpool,h2_chunk_004,2305,81.0,9.0,0.0
manutd_liverpool,h2_chunk_004,2965,97.0,10.777777777777777,0.0
manutd_liverpool,h2_chunk_004,4160,90.0,10.0,0.0
manutd_liverpool,h2_chunk_004,4915,77.0,8.555555555555555,0.0
manutd_liverpool,h2_chunk_004,5135,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_004,6125,114.0,12.666666666666666,0.0
manutd_liverpool,h2_chunk_004,6205,132.0,14.666666666666666,0.0
manutd_liverpool,h2_chunk_004,6355,101.0,11.222222222222221,0.0
manutd_liverpool,h2_chunk_004,6440,84.0,9.333333333333332,0.0
manutd_liverpool,h2_chunk_004,6580,85.0,9.444444444444445,0.0
manutd_liverpool,h2_chunk_004,6730,116.0,12.888888888888888,0.0
manutd_liverpool,h2_chunk_004,7835,76.0,8.444444444444445,0.0
manutd_liverpool,h2_chunk_004,7890,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_004,7915,85.0,9.444444444444445,0.0
manutd_liverpool,h2_chunk_004,7975,85.0,9.444444444444445,0.0
manutd_liverpool,h2_chunk_004,8265,101.0,11.222222222222221,0.0
manutd_liverpool,h2_chunk_004,10595,112.0,12.444444444444443,0.0
manutd_liverpool,h2_chunk_004,13005,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_004,13375,74.0,8.222222222222221,0.0
manutd_liverpool,h2_chunk_004,13430,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_004,13570,96.0,10.666666666666666,0.0
manutd_liverpool,h2_chunk_004,13865,81.0,9.0,0.0
manutd_liverpool,h2_chunk_004,13935,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_004,14025,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_005,750,84.0,9.333333333333332,15.333333333333334
manutd_liverpool,h2_chunk_005,795,80.0,8.88888888888889,0.0
manutd_liverpool,h2_chunk_005,855,95.0,10.555555555555555,0.0
manutd_liverpool,h2_chunk_005,1090,84.0,9.333333333333332,0.0
manutd_liverpool,h2_chunk_005,1285,82.0,9.11111111111111,0.0
manutd_liverpool,h2_chunk_005,1410,88.0,9.777777777777777,0.0
manutd_liverpool,h2_chunk_005,1490,90.0,10.0,0.0
manutd_liverpool,h2_chunk_005,2005,95.0,10.555555555555555,0.0
manutd_liverpool,h2_chunk_005,2150,86.0,9.555555555555555,0.0
manutd_liverpool,h2_chunk_005,2205,77.0,8.555555555555555,0.0
manutd_liverpool,h2_chunk_005,2240,83.0,9.222222222222221,0.0
manutd_liverpool,h2_chunk_005,2315,75.0,8.333333333333332,0.0
manutd_liverpool,h2_chunk_005,2390,77.0,8.555555555555555,0.0
manutd_liverpool,h2_chunk_005,2440,85.0,9.444444444444445,0.0
manutd_liverpool,h2_chunk_005,2630,77.0,8.555555555555555,0.0
manutd_liverpool,h2_chunk_005,2660,75.0,8.333333333333332,0.0
manutd_tottenham,h1_chunk_000,640,88.0,9.777777777777777,0.0
manutd_tottenham,h1_chunk_000,1980,100.0,11.11111111111111,0.0
manutd_tottenham,h1_chunk_000,2180,80.0,8.88888888888889,0.0
manutd_tottenham,h1_chunk_000,2355,74.0,8.222222222222221,0.0
manutd_tottenham,h1_chunk_000,2470,76.0,8.444444444444445,0.0
manutd_tottenham,h1_chunk_000,2670,103.0,11.444444444444445,0.0
manutd_tottenham,h1_chunk_000,2840,98.0,10.888888888888888,0.0
manutd_tottenham,h1_chunk_000,2890,96.0,10.666666666666666,0.0
manutd_tottenham,h1_chunk_000,2965,81.0,9.0,0.0
manutd_tottenham,h1_chunk_000,3130,83.0,9.222222222222221,0.0
manutd_tottenham,h1_chunk_000,3390,84.0,9.333333333333332,0.0
manutd_tottenham,h1_chunk_000,3640,83.0,9.222222222222221,0.0
manutd_tottenham,h1_chunk_000,6300,102.0,11.333333333333332,0.0
manutd_tottenham,h1_chunk_000,6475,106.0,11.777777777777777,0.0
manutd_tottenham,h1_chunk_000,7510,72.0,8.0,0.0
manutd_tottenham,h1_chunk_000,7550,77.0,8.555555555555555,0.0
manutd_tottenham,h1_chunk_000,8910,88.0,9.777777777777777,0.0
manutd_tottenham,h1_chunk_000,9155,97.0,10.777777777777777,0.0
manutd_tottenham,h1_chunk_000,9420,76.0,8.444444444444445,0.0
manutd_tottenham,h1_chunk_000,9695,90.0,10.0,0.0
