match,chunk,frame,image_x,image_y,box_h,head_px,face_px
manutd_tottenham,h2_chunk_000,8950,681.6351318359375,599.9647827148438,94.0,11.75,10.444444444444445
manutd_tottenham,h2_chunk_000,9100,591.0166625976562,502.2099914550781,86.0,10.75,9.555555555555555
manutd_tottenham,h2_chunk_000,9230,379.63763427734375,561.2845458984375,91.0,11.375,10.11111111111111
manutd_tottenham,h2_chunk_000,9290,442.3263854980469,418.7445068359375,77.0,9.625,8.555555555555555
manutd_tottenham,h2_chunk_000,9645,982.8347778320312,443.12060546875,80.0,10.0,8.88888888888889
manutd_tottenham,h2_chunk_000,9770,1110.21923828125,403.9017028808594,76.0,9.5,8.444444444444445
manutd_tottenham,h2_chunk_000,10260,382.90863037109375,428.1769104003906,79.0,9.875,8.777777777777777
manutd_tottenham,h2_chunk_000,10440,235.3846435546875,665.4026489257812,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_000,10505,310.7029724121094,474.704345703125,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_000,10570,579.7216796875,407.7101745605469,76.0,9.5,8.444444444444445
manutd_tottenham,h2_chunk_000,10750,971.542724609375,374.08245849609375,74.0,9.25,8.222222222222221
manutd_tottenham,h2_chunk_000,12025,563.4892578125,636.1690673828125,99.0,12.375,11.0
manutd_tottenham,h2_chunk_000,12345,804.1461181640625,413.55438232421875,77.0,9.625,8.555555555555555
manutd_tottenham,h2_chunk_000,14055,1069.096923828125,603.9630737304688,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_001,420,1441.765869140625,627.682373046875,97.0,12.125,10.777777777777777
manutd_tottenham,h2_chunk_001,2015,446.52630615234375,601.7220458984375,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_001,3480,712.0193481445312,593.8479614257812,94.0,11.75,10.444444444444445
manutd_tottenham,h2_chunk_001,4370,344.31402587890625,726.9564208984375,106.0,13.25,11.777777777777777
manutd_tottenham,h2_chunk_001,4470,444.9789733886719,559.0757446289062,91.0,11.375,10.11111111111111
manutd_tottenham,h2_chunk_001,4570,464.94244384765625,734.490478515625,108.0,13.5,12.0
manutd_tottenham,h2_chunk_001,4875,1054.7525634765625,869.7883911132812,120.0,15.0,13.333333333333332
manutd_tottenham,h2_chunk_001,5065,1396.742431640625,655.3583984375,100.0,12.5,11.11111111111111
manutd_tottenham,h2_chunk_001,5200,939.77294921875,687.31201171875,103.0,12.875,11.444444444444445
manutd_tottenham,h2_chunk_001,5230,1155.900390625,668.6925659179688,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_001,5410,545.9056396484375,658.3233642578125,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_001,5440,793.6063842773438,513.0455932617188,87.0,10.875,9.666666666666666
manutd_tottenham,h2_chunk_001,6145,287.581298828125,604.9232788085938,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_001,6410,231.75155639648438,574.3038940429688,93.0,11.625,10.333333333333332
manutd_tottenham,h2_chunk_001,6940,471.6884765625,489.18560791015625,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_001,7060,785.270751953125,447.9051513671875,80.0,10.0,8.88888888888889
manutd_tottenham,h2_chunk_001,7105,535.5819091796875,491.8777770996094,84.0,10.5,9.333333333333332
manutd_tottenham,h2_chunk_001,7255,384.9803466796875,599.26123046875,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_001,7385,361.73065185546875,518.731201171875,87.0,10.875,9.666666666666666
manutd_tottenham,h2_chunk_001,7455,512.3780517578125,595.031494140625,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_001,7710,230.51583862304688,536.443603515625,89.0,11.125,9.888888888888888
manutd_tottenham,h2_chunk_001,7845,263.80194091796875,781.86083984375,112.0,14.0,12.444444444444443
manutd_tottenham,h2_chunk_001,8155,402.12945556640625,718.9342041015625,106.0,13.25,11.777777777777777
manutd_tottenham,h2_chunk_001,9675,1575.931884765625,431.9798278808594,78.0,9.75,8.666666666666666
manutd_tottenham,h2_chunk_001,9795,850.4564208984375,619.3828125,97.0,12.125,10.777777777777777
manutd_tottenham,h2_chunk_001,12050,608.206298828125,508.6722106933594,86.0,10.75,9.555555555555555
manutd_tottenham,h2_chunk_001,13285,1563.2904052734375,499.6549377441406,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_001,13410,1128.74853515625,447.60760498046875,80.0,10.0,8.88888888888889
manutd_tottenham,h2_chunk_002,825,1509.802490234375,797.5357055664062,114.0,14.25,12.666666666666666
manutd_tottenham,h2_chunk_002,1245,837.7108154296875,505.0494079589844,86.0,10.75,9.555555555555555
manutd_tottenham,h2_chunk_002,3610,1778.498291015625,769.5366821289062,111.0,13.875,12.333333333333332
manutd_tottenham,h2_chunk_002,3845,591.69140625,459.0912170410156,82.0,10.25,9.11111111111111
manutd_tottenham,h2_chunk_002,4220,568.1612548828125,484.1668395996094,84.0,10.5,9.333333333333332
manutd_tottenham,h2_chunk_002,4425,486.42694091796875,508.7867736816406,86.0,10.75,9.555555555555555
manutd_tottenham,h2_chunk_002,4685,652.79150390625,986.13916015625,132.0,16.5,14.666666666666666
manutd_tottenham,h2_chunk_002,5320,563.4283447265625,597.2318115234375,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_002,5365,677.5250244140625,689.778564453125,103.0,12.875,11.444444444444445
manutd_tottenham,h2_chunk_002,5510,567.7259521484375,336.4340515136719,70.0,8.75,7.777777777777778
manutd_tottenham,h2_chunk_002,5940,1495.1561279296875,546.2149658203125,90.0,11.25,10.0
manutd_tottenham,h2_chunk_002,6155,1494.8935546875,430.7890319824219,78.0,9.75,8.666666666666666
manutd_tottenham,h2_chunk_002,6455,955.6973876953125,480.7756652832031,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_002,6575,1346.0804443359375,426.3842468261719,78.0,9.75,8.666666666666666
manutd_tottenham,h2_chunk_002,6630,1210.024658203125,566.2659912109375,92.0,11.5,10.222222222222221
manutd_tottenham,h2_chunk_002,6730,1493.854248046875,578.0731201171875,93.0,11.625,10.333333333333332
manutd_tottenham,h2_chunk_002,7025,338.505615234375,717.1500244140625,106.0,13.25,11.777777777777777
manutd_tottenham,h2_chunk_002,7760,1266.056640625,430.7439880371094,78.0,9.75,8.666666666666666
manutd_tottenham,h2_chunk_002,7835,1611.4404296875,576.7645874023438,92.0,11.5,10.222222222222221
manutd_tottenham,h2_chunk_002,8530,567.7576904296875,907.7803344726562,124.0,15.5,13.777777777777777
manutd_tottenham,h2_chunk_002,8590,319.75555419921875,601.676513671875,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_002,8750,582.3643798828125,526.9971313476562,87.0,10.875,9.666666666666666
manutd_tottenham,h2_chunk_002,8960,702.5719604492188,506.1849670410156,86.0,10.75,9.555555555555555
manutd_tottenham,h2_chunk_002,9050,281.15350341796875,810.5477294921875,115.0,14.375,12.777777777777777
manutd_tottenham,h2_chunk_002,9125,357.8394470214844,464.60052490234375,82.0,10.25,9.11111111111111
manutd_tottenham,h2_chunk_002,9265,595.1392211914062,461.89886474609375,81.0,10.125,9.0
manutd_tottenham,h2_chunk_002,9515,236.9319305419922,508.6977844238281,86.0,10.75,9.555555555555555
manutd_tottenham,h2_chunk_002,9655,487.51507568359375,505.9758605957031,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_002,10250,296.0271911621094,925.1193237304688,126.0,15.75,14.0
manutd_tottenham,h2_chunk_002,10310,555.552490234375,836.0586547851562,118.0,14.75,13.11111111111111
manutd_tottenham,h2_chunk_002,10365,1024.4521484375,965.2954711914062,130.0,16.25,14.444444444444443
manutd_tottenham,h2_chunk_002,10525,1292.2747802734375,615.1346435546875,97.0,12.125,10.777777777777777
manutd_tottenham,h2_chunk_002,11140,451.6198425292969,945.3074951171875,128.0,16.0,14.222222222222221
manutd_tottenham,h2_chunk_002,11335,266.74700927734375,846.9566650390625,118.0,14.75,13.11111111111111
manutd_tottenham,h2_chunk_002,11410,1096.46533203125,703.34912109375,105.0,13.125,11.666666666666666
manutd_tottenham,h2_chunk_002,14010,710.005126953125,960.14111328125,129.0,16.125,14.333333333333332
manutd_tottenham,h2_chunk_002,14045,276.0216369628906,793.4984130859375,113.0,14.125,12.555555555555555
manutd_tottenham,h2_chunk_003,900,1246.4033203125,432.31390380859375,79.0,9.875,8.777777777777777
manutd_tottenham,h2_chunk_003,1025,1129.1387939453125,517.189453125,87.0,10.875,9.666666666666666
manutd_tottenham,h2_chunk_003,1405,721.46923828125,636.58642578125,98.0,12.25,10.888888888888888
manutd_tottenham,h2_chunk_003,1485,328.94970703125,512.076171875,87.0,10.875,9.666666666666666
manutd_tottenham,h2_chunk_003,1540,584.85009765625,448.1074523925781,81.0,10.125,9.0
manutd_tottenham,h2_chunk_003,1590,306.7042236328125,449.2130432128906,81.0,10.125,9.0
manutd_tottenham,h2_chunk_003,1695,494.948974609375,603.4188232421875,95.0,11.875,10.555555555555555
manutd_tottenham,h2_chunk_003,1800,418.5067443847656,644.6874389648438,99.0,12.375,11.0
manutd_tottenham,h2_chunk_003,1885,514.9954223632812,513.1241455078125,87.0,10.875,9.666666666666666
manutd_tottenham,h2_chunk_003,2715,892.0833129882812,619.9031372070312,96.0,12.0,10.666666666666666
manutd_tottenham,h2_chunk_003,7600,691.145263671875,443.0694274902344,80.0,10.0,8.88888888888889
manutd_tottenham,h2_chunk_003,7950,1565.845703125,808.7720336914062,114.0,14.25,12.666666666666666
manutd_tottenham,h2_chunk_003,8005,949.088134765625,656.9666748046875,100.0,12.5,11.11111111111111
manutd_tottenham,h2_chunk_003,8030,924.3829345703125,651.6560668945312,100.0,12.5,11.11111111111111
manutd_tottenham,h2_chunk_003,8150,1179.4420166015625,671.7122802734375,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_003,8340,708.2213745117188,785.6527099609375,112.0,14.0,12.444444444444443
manutd_tottenham,h2_chunk_003,8415,1076.4683837890625,724.3566284179688,107.0,13.375,11.888888888888888
manutd_tottenham,h2_chunk_003,8730,566.40185546875,575.846923828125,92.0,11.5,10.222222222222221
manutd_tottenham,h2_chunk_003,8785,800.83154296875,453.2198791503906,81.0,10.125,9.0
manutd_tottenham,h2_chunk_003,9035,635.56494140625,697.9794921875,104.0,13.0,11.555555555555555
manutd_tottenham,h2_chunk_003,9315,164.42864990234375,639.1773681640625,99.0,12.375,11.0
manutd_tottenham,h2_chunk_003,9590,420.4197998046875,434.0545349121094,79.0,9.875,8.777777777777777
manutd_tottenham,h2_chunk_003,11015,1163.313232421875,592.769775390625,94.0,11.75,10.444444444444445
manutd_tottenham,h2_chunk_003,11195,698.8348388671875,625.8489990234375,97.0,12.125,10.777777777777777
manutd_tottenham,h2_chunk_003,14720,476.3248291015625,661.4439086914062,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_004,150,303.1110534667969,676.5660400390625,102.0,12.75,11.333333333333332
manutd_tottenham,h2_chunk_004,190,803.852783203125,480.8053283691406,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_004,295,518.9057006835938,644.007568359375,99.0,12.375,11.0
manutd_tottenham,h2_chunk_004,1975,793.1956176757812,541.2811889648438,89.0,11.125,9.888888888888888
manutd_tottenham,h2_chunk_004,2070,1118.281494140625,465.1427001953125,82.0,10.25,9.11111111111111
manutd_tottenham,h2_chunk_004,3115,918.51708984375,424.7238464355469,78.0,9.75,8.666666666666666
manutd_tottenham,h2_chunk_004,3215,990.56982421875,368.9411315917969,72.0,9.0,8.0
manutd_tottenham,h2_chunk_004,3570,248.99612426757812,438.2247314453125,80.0,10.0,8.88888888888889
manutd_tottenham,h2_chunk_004,3650,981.6231689453125,670.362548828125,102.0,12.75,11.333333333333332
manutd_tottenham,h2_chunk_004,3830,339.3443908691406,479.7107849121094,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_004,4565,1234.9012451171875,434.587890625,79.0,9.875,8.777777777777777
manutd_tottenham,h2_chunk_004,5125,1248.763427734375,497.7381896972656,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_004,5790,1259.119384765625,364.27703857421875,73.0,9.125,8.11111111111111
manutd_tottenham,h2_chunk_004,5840,1664.0972900390625,474.14984130859375,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_004,5905,1594.416015625,460.2589111328125,82.0,10.25,9.11111111111111
manutd_tottenham,h2_chunk_004,5925,1514.657470703125,471.4128112792969,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_004,6645,656.79541015625,798.7341918945312,113.0,14.125,12.555555555555555
manutd_tottenham,h2_chunk_004,6775,1412.5645751953125,581.1190185546875,93.0,11.625,10.333333333333332
manutd_tottenham,h2_chunk_004,6920,1575.394287109375,562.8060302734375,91.0,11.375,10.11111111111111
manutd_tottenham,h2_chunk_004,8505,1199.6708984375,682.909912109375,102.0,12.75,11.333333333333332
manutd_tottenham,h2_chunk_004,8605,698.2597045898438,651.8878784179688,99.0,12.375,11.0
manutd_tottenham,h2_chunk_004,11060,932.3472900390625,578.5355834960938,93.0,11.625,10.333333333333332
manutd_tottenham,h2_chunk_004,11120,1097.07861328125,625.0771484375,98.0,12.25,10.888888888888888
manutd_tottenham,h2_chunk_004,11175,1336.1490478515625,651.4415893554688,100.0,12.5,11.11111111111111
manutd_tottenham,h2_chunk_004,11315,845.45263671875,658.1390991210938,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_004,11350,866.5546264648438,945.5473022460938,128.0,16.0,14.222222222222221
manutd_tottenham,h2_chunk_004,11430,353.8260498046875,815.5579223632812,115.0,14.375,12.777777777777777
manutd_tottenham,h2_chunk_004,12115,663.8447875976562,563.7622680664062,91.0,11.375,10.11111111111111
manutd_tottenham,h2_chunk_004,12630,671.6788330078125,591.3013305664062,94.0,11.75,10.444444444444445
manutd_tottenham,h2_chunk_004,12870,1005.8455810546875,409.66363525390625,77.0,9.625,8.555555555555555
manutd_tottenham,h2_chunk_004,12950,1110.4478759765625,472.4727783203125,83.0,10.375,9.222222222222221
manutd_tottenham,h2_chunk_004,13255,918.4267578125,593.8101806640625,94.0,11.75,10.444444444444445
manutd_tottenham,h2_chunk_004,13285,660.2994384765625,550.3720703125,90.0,11.25,10.0
manutd_tottenham,h2_chunk_004,13475,467.48199462890625,824.9251098632812,116.0,14.5,12.888888888888888
manutd_tottenham,h2_chunk_004,13595,307.8939514160156,672.0126953125,102.0,12.75,11.333333333333332
manutd_tottenham,h2_chunk_004,13635,589.6861572265625,843.6967163085938,118.0,14.75,13.11111111111111
manutd_tottenham,h2_chunk_004,13700,235.37777709960938,631.1112060546875,98.0,12.25,10.888888888888888
manutd_tottenham,h2_chunk_004,13820,450.7925720214844,666.6619873046875,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_004,14660,542.2661743164062,718.9008178710938,106.0,13.25,11.777777777777777
manutd_tottenham,h2_chunk_005,215,1574.32421875,533.2520751953125,89.0,11.125,9.888888888888888
manutd_tottenham,h2_chunk_005,320,1422.37744140625,587.0946044921875,94.0,11.75,10.444444444444445
manutd_tottenham,h2_chunk_005,640,1521.2318115234375,499.6415100097656,85.0,10.625,9.444444444444445
manutd_tottenham,h2_chunk_005,1045,267.04010009765625,793.029541015625,114.0,14.25,12.666666666666666
manutd_tottenham,h2_chunk_005,1170,828.82275390625,840.7922973632812,117.0,14.625,13.0
manutd_tottenham,h2_chunk_005,1215,1228.17724609375,893.1038208007812,123.0,15.375,13.666666666666666
manutd_tottenham,h2_chunk_005,1245,822.614501953125,740.0126953125,109.0,13.625,12.11111111111111
manutd_tottenham,h2_chunk_005,1305,666.0598754882812,709.1105346679688,106.0,13.25,11.777777777777777
manutd_tottenham,h2_chunk_005,1400,423.29437255859375,657.0250854492188,101.0,12.625,11.222222222222221
manutd_tottenham,h2_chunk_005,1410,829.1072998046875,634.31884765625,98.0,12.25,10.888888888888888
manutd_tottenham,h2_chunk_005,1475,640.8825073242188,617.9223022460938,96.0,12.0,10.666666666666666
manutd_tottenham,h2_chunk_005,1510,803.4144287109375,796.0197143554688,114.0,14.25,12.666666666666666
manutd_tottenham,h2_chunk_005,2390,644.4755859375,659.5469970703125,100.0,12.5,11.11111111111111
manutd_tottenham,h2_chunk_005,2445,722.8079833984375,647.98388671875,99.0,12.375,11.0
manutd_tottenham,h2_chunk_005,2540,708.054443359375,620.1802978515625,97.0,12.125,10.777777777777777
manutd_tottenham,h2_chunk_005,2770,1466.66162109375,904.9826049804688,123.0,15.375,13.666666666666666
manutd_brighton,h1_chunk_000,845,490.5872497558594,346.738037109375,71.0,8.875,7.888888888888888
manutd_brighton,h1_chunk_000,1080,490.2978515625,529.7020263671875,88.0,11.0,9.777777777777777
manutd_brighton,h1_chunk_000,1115,251.27114868164062,843.5355834960938,118.0,14.75,13.11111111111111
manutd_brighton,h1_chunk_000,1355,756.0589599609375,825.6702270507812,116.0,14.5,12.888888888888888
manutd_brighton,h1_chunk_000,1700,817.8045654296875,493.4676208496094,85.0,10.625,9.444444444444445
manutd_brighton,h1_chunk_000,1765,815.3939819335938,369.0015563964844,73.0,9.125,8.11111111111111
manutd_brighton,h1_chunk_000,1905,899.3351440429688,332.3852233886719,69.0,8.625,7.666666666666666
manutd_brighton,h1_chunk_000,2835,848.1725463867188,322.0789489746094,69.0,8.625,7.666666666666666
manutd_brighton,h1_chunk_000,2915,539.4754028320312,479.0981750488281,84.0,10.5,9.333333333333332
manutd_brighton,h1_chunk_000,4050,1130.924072265625,372.7872314453125,73.0,9.125,8.11111111111111
manutd_brighton,h1_chunk_000,4290,1405.272705078125,651.282470703125,100.0,12.5,11.11111111111111
manutd_brighton,h1_chunk_000,4495,950.2142333984375,346.6297607421875,71.0,8.875,7.888888888888888
manutd_brighton,h1_chunk_000,5145,639.4917602539062,781.8716430664062,112.0,14.0,12.444444444444443
manutd_brighton,h1_chunk_000,5390,1443.1884765625,437.6914367675781,79.0,9.875,8.777777777777777
manutd_brighton,h1_chunk_000,5505,1603.4842529296875,481.7423400878906,83.0,10.375,9.222222222222221
manutd_brighton,h1_chunk_000,5935,1277.969482421875,518.4630737304688,87.0,10.875,9.666666666666666
manutd_brighton,h1_chunk_000,6190,1271.25,356.7386779785156,71.0,8.875,7.888888888888888
manutd_brighton,h1_chunk_000,6260,1410.43212890625,478.8677062988281,83.0,10.375,9.222222222222221
manutd_brighton,h1_chunk_000,8740,704.9285278320312,313.8831481933594,67.0,8.375,7.444444444444444
manutd_brighton,h1_chunk_000,8855,665.6963500976562,459.74114990234375,81.0,10.125,9.0
manutd_brighton,h1_chunk_000,9620,1467.31591796875,540.8101806640625,89.0,11.125,9.888888888888888
manutd_brighton,h1_chunk_000,10160,1648.409912109375,628.5174560546875,97.0,12.125,10.777777777777777
manutd_brighton,h1_chunk_000,11315,781.212646484375,613.2197875976562,96.0,12.0,10.666666666666666
manutd_brighton,h1_chunk_000,11420,1254.553466796875,698.6076049804688,104.0,13.0,11.555555555555555
manutd_brighton,h1_chunk_000,11660,392.6419677734375,594.185302734375,95.0,11.875,10.555555555555555
manutd_brighton,h1_chunk_000,12260,794.3908081054688,480.1342468261719,84.0,10.5,9.333333333333332
manutd_brighton,h1_chunk_000,12360,1013.53759765625,401.46746826171875,76.0,9.5,8.444444444444445
manutd_brighton,h1_chunk_000,12970,444.59881591796875,686.7456665039062,103.0,12.875,11.444444444444445
manutd_brighton,h1_chunk_000,13165,635.091064453125,528.2503662109375,88.0,11.0,9.777777777777777
manutd_brighton,h1_chunk_000,13310,1219.4091796875,931.555419921875,126.0,15.75,14.0
manutd_brighton,h1_chunk_000,13370,362.85784912109375,781.8744506835938,112.0,14.0,12.444444444444443
manutd_brighton,h1_chunk_000,13490,439.7124938964844,452.9729919433594,80.0,10.0,8.88888888888889
manutd_brighton,h1_chunk_000,13625,532.771484375,700.332275390625,104.0,13.0,11.555555555555555
manutd_brighton,h1_chunk_000,13700,447.1241455078125,449.0542297363281,81.0,10.125,9.0
manutd_brighton,h1_chunk_000,13940,1139.529052734375,492.79095458984375,84.0,10.5,9.333333333333332
manutd_brighton,h1_chunk_000,13970,924.118408203125,692.3029174804688,104.0,13.0,11.555555555555555
manutd_brighton,h1_chunk_000,14010,525.2509765625,833.5944213867188,117.0,14.625,13.0
manutd_brighton,h1_chunk_000,14265,1390.3494873046875,522.0499877929688,88.0,11.0,9.777777777777777
manutd_brighton,h1_chunk_000,14340,941.9580688476562,688.802978515625,103.0,12.875,11.444444444444445
manutd_brighton,h1_chunk_000,14450,1245.9776611328125,920.6315307617188,125.0,15.625,13.888888888888888
manutd_brighton,h1_chunk_000,14560,1571.793212890625,577.8594970703125,92.0,11.5,10.222222222222221
manutd_brighton,h1_chunk_000,14820,1142.878662109375,351.0557556152344,72.0,9.0,8.0
manutd_brighton,h1_chunk_000,14940,431.7103271484375,472.61676025390625,83.0,10.375,9.222222222222221
manutd_brighton,h1_chunk_001,90,973.102783203125,584.7181396484375,93.0,11.625,10.333333333333332
manutd_brighton,h1_chunk_001,435,782.6220703125,467.2010803222656,82.0,10.25,9.11111111111111
manutd_brighton,h1_chunk_001,495,695.5523681640625,325.6224060058594,69.0,8.625,7.666666666666666
manutd_brighton,h1_chunk_001,760,304.7567138671875,440.2952880859375,80.0,10.0,8.88888888888889
manutd_brighton,h1_chunk_001,865,727.0078125,280.8101501464844,64.0,8.0,7.111111111111111
manutd_brighton,h1_chunk_001,1040,930.7286376953125,501.1868591308594,86.0,10.75,9.555555555555555
manutd_brighton,h1_chunk_001,1165,399.5892333984375,698.0096435546875,105.0,13.125,11.666666666666666
manutd_brighton,h1_chunk_001,3405,948.3643798828125,612.2174072265625,96.0,12.0,10.666666666666666
manutd_brighton,h1_chunk_001,3435,1167.3109130859375,492.69061279296875,84.0,10.5,9.333333333333332
manutd_brighton,h1_chunk_001,3885,1508.54736328125,721.7301635742188,106.0,13.25,11.777777777777777
manutd_brighton,h1_chunk_001,4215,1329.843505859375,358.6852722167969,72.0,9.0,8.0
manutd_brighton,h1_chunk_001,4945,785.9462890625,467.4593505859375,82.0,10.25,9.11111111111111
manutd_brighton,h1_chunk_001,4985,1109.078369140625,320.9708557128906,68.0,8.5,7.555555555555555
manutd_brighton,h1_chunk_001,5875,718.6927490234375,393.08270263671875,76.0,9.5,8.444444444444445
manutd_brighton,h1_chunk_001,6000,725.52001953125,357.81103515625,71.0,8.875,7.888888888888888
manutd_brighton,h1_chunk_001,6085,410.10418701171875,444.4333801269531,80.0,10.0,8.88888888888889
manutd_brighton,h1_chunk_001,6250,1086.97607421875,801.8176879882812,114.0,14.25,12.666666666666666
manutd_brighton,h1_chunk_001,6295,798.400146484375,555.2344970703125,91.0,11.375,10.11111111111111
manutd_brighton,h1_chunk_001,6650,827.797119140625,419.3685607910156,78.0,9.75,8.666666666666666
manutd_brighton,h1_chunk_001,6765,827.6226806640625,366.8459167480469,72.0,9.0,8.0
manutd_brighton,h1_chunk_001,6820,517.4485473632812,448.4181213378906,80.0,10.0,8.88888888888889
manutd_brighton,h1_chunk_001,6950,689.6724853515625,916.1480102539062,125.0,15.625,13.888888888888888
manutd_brighton,h1_chunk_001,7005,636.2325439453125,658.4814453125,100.0,12.5,11.11111111111111
manutd_brighton,h1_chunk_001,7035,1252.60986328125,443.606201171875,80.0,10.0,8.88888888888889
manutd_brighton,h1_chunk_001,7330,1004.3419189453125,734.080810546875,108.0,13.5,12.0
manutd_brighton,h1_chunk_001,7505,574.009033203125,904.911376953125,123.0,15.375,13.666666666666666
manutd_brighton,h1_chunk_001,7630,575.36962890625,491.41015625,85.0,10.625,9.444444444444445
manutd_brighton,h1_chunk_001,7870,1409.3759765625,315.6404113769531,68.0,8.5,7.555555555555555
manutd_brighton,h1_chunk_001,8095,1604.5328369140625,406.0877380371094,77.0,9.625,8.555555555555555
manutd_brighton,h1_chunk_001,8410,1350.174072265625,504.820556640625,85.0,10.625,9.444444444444445
manutd_brighton,h1_chunk_001,9230,916.9465942382812,675.219970703125,102.0,12.75,11.333333333333332
manutd_brighton,h1_chunk_001,9440,866.246337890625,572.208984375,92.0,11.5,10.222222222222221
manutd_brighton,h1_chunk_001,9645,1446.11376953125,526.421630859375,88.0,11.0,9.777777777777777
manutd_brighton,h1_chunk_001,9710,570.828857421875,602.5509643554688,95.0,11.875,10.555555555555555
manutd_brighton,h1_chunk_001,9855,505.82818603515625,510.5154113769531,86.0,10.75,9.555555555555555
manutd_brighton,h1_chunk_001,10060,1464.5740966796875,655.7605590820312,100.0,12.5,11.11111111111111
manutd_brighton,h1_chunk_001,10115,1364.6868896484375,729.775634765625,107.0,13.375,11.888888888888888
manutd_brighton,h1_chunk_001,10215,1361.3018798828125,606.1122436523438,96.0,12.0,10.666666666666666
manutd_brighton,h1_chunk_001,11300,1266.6806640625,443.1007385253906,80.0,10.0,8.88888888888889
manutd_brighton,h1_chunk_001,11485,1335.5357666015625,638.3729248046875,99.0,12.375,11.0
manutd_brighton,h1_chunk_001,11725,969.166259765625,514.9844360351562,86.0,10.75,9.555555555555555
manutd_brighton,h1_chunk_001,11770,448.3157958984375,674.217529296875,102.0,12.75,11.333333333333332
manutd_brighton,h1_chunk_001,11800,290.00872802734375,573.4701538085938,92.0,11.5,10.222222222222221
manutd_brighton,h1_chunk_001,11910,571.175048828125,431.63494873046875,79.0,9.875,8.777777777777777
manutd_brighton,h1_chunk_001,12335,279.4208679199219,508.8095397949219,86.0,10.75,9.555555555555555
manutd_brighton,h1_chunk_001,12395,239.8743133544922,839.3975219726562,118.0,14.75,13.11111111111111
manutd_brighton,h1_chunk_001,12480,1361.6015625,960.8247680664062,129.0,16.125,14.333333333333332
manutd_brighton,h1_chunk_001,12620,353.3976745605469,492.051513671875,85.0,10.625,9.444444444444445
manutd_brighton,h1_chunk_001,12685,649.95751953125,314.0644226074219,68.0,8.5,7.555555555555555
manutd_brighton,h1_chunk_001,12825,386.62298583984375,323.362548828125,69.0,8.625,7.666666666666666
manutd_brighton,h1_chunk_001,13020,320.51318359375,428.5536804199219,78.0,9.75,8.666666666666666
manutd_brighton,h1_chunk_001,13260,1405.9375,868.2845458984375,121.0,15.125,13.444444444444443
manutd_brighton,h1_chunk_001,13340,1243.587158203125,870.004150390625,121.0,15.125,13.444444444444443
manutd_brighton,h1_chunk_001,13495,810.9666748046875,749.1510009765625,109.0,13.625,12.11111111111111
manutd_brighton,h1_chunk_001,13770,818.5150146484375,313.7354736328125,67.0,8.375,7.444444444444444
manutd_brighton,h1_chunk_001,13820,474.76641845703125,351.0035400390625,72.0,9.0,8.0
manutd_brighton,h1_chunk_001,13925,371.7606506347656,390.8849182128906,75.0,9.375,8.333333333333332
manutd_brighton,h1_chunk_001,14070,1013.7788696289062,380.39501953125,74.0,9.25,8.222222222222221
manutd_brighton,h1_chunk_001,14345,714.567138671875,575.3513793945312,93.0,11.625,10.333333333333332
manutd_brighton,h1_chunk_001,14360,414.4970703125,671.80615234375,101.0,12.625,11.222222222222221
manutd_brighton,h1_chunk_001,14645,1128.15625,930.0293579101562,127.0,15.875,14.11111111111111
manutd_brighton,h1_chunk_002,4645,977.0,440.8385314941406,79.0,9.875,8.777777777777777
manutd_brighton,h1_chunk_002,4730,1428.5645751953125,575.760986328125,92.0,11.5,10.222222222222221
manutd_brighton,h1_chunk_002,5070,908.0234375,697.442626953125,104.0,13.0,11.555555555555555
manutd_brighton,h1_chunk_002,5350,1377.2537841796875,707.3630981445312,105.0,13.125,11.666666666666666
manutd_brighton,h1_chunk_002,5835,1092.299072265625,546.2147216796875,90.0,11.25,10.0
manutd_brighton,h1_chunk_002,5910,1115.343994140625,423.2322998046875,78.0,9.75,8.666666666666666
manutd_brighton,h1_chunk_002,6235,1154.5509033203125,391.2398681640625,75.0,9.375,8.333333333333332
