frame,box_h,team_guess,pred,conf,illegible,chunk,kit_ok,ocr_ok,near_wide_gap_frames
9235,100.0,1,24,0.4818,False,h1_chunk_000,,,
9235,128.0,1,20,0.7261,False,h1_chunk_000,True,False,
9235,111.0,1,-1,0.8214,True,h1_chunk_000,,,
9235,111.0,1,-1,0.4243,True,h1_chunk_000,,,
9240,159.0,1,30,0.2649,False,h1_chunk_000,,,
9240,122.0,1,24,0.398,False,h1_chunk_000,,,
9240,122.0,1,11,0.1832,False,h1_chunk_000,,,
9240,125.0,1,20,0.7522,False,h1_chunk_000,True,False,
9240,109.0,0,-1,0.5019,True,h1_chunk_000,,,
9240,104.0,1,-1,0.3538,True,h1_chunk_000,,,
9245,108.0,1,-1,0.8312,True,h1_chunk_000,,,
9245,112.0,1,11,0.3189,False,h1_chunk_000,,,
9245,128.0,0,33,0.4626,False,h1_chunk_000,,,
9245,124.0,1,20,0.7676,False,h1_chunk_000,True,False,
9245,158.0,1,11,0.4274,False,h1_chunk_000,,,
9245,101.0,0,-1,0.5563,True,h1_chunk_000,,,
9245,106.0,0,-1,0.7928,True,h1_chunk_000,,,
9250,161.0,1,36,0.2575,False,h1_chunk_000,,,
9250,124.0,1,20,0.3512,False,h1_chunk_000,,,
9250,106.0,0,-1,0.3514,True,h1_chunk_000,,,
9250,117.0,1,29,0.4085,False,h1_chunk_000,,,
9250,109.0,1,-1,0.7135,True,h1_chunk_000,,,
9250,121.0,1,20,0.8572,False,h1_chunk_000,True,False,
9255,134.0,1,20,0.5417,False,h1_chunk_000,,,
9255,159.0,1,23,0.1957,False,h1_chunk_000,,,
9255,110.0,1,-1,0.5645,True,h1_chunk_000,,,
9255,103.0,0,33,0.3353,False,h1_chunk_000,,,
9255,110.0,1,11,0.4897,False,h1_chunk_000,,,
9255,122.0,1,20,0.7621,False,h1_chunk_000,True,False,
9260,127.0,1,20,0.6962,False,h1_chunk_000,,,
9260,121.0,1,20,0.6279,False,h1_chunk_000,,,
9260,159.0,1,11,0.636,False,h1_chunk_000,,,
9260,117.0,1,10,0.2787,False,h1_chunk_000,,,
9260,100.0,0,-1,0.3678,True,h1_chunk_000,,,
9260,101.0,0,-1,0.438,True,h1_chunk_000,,,
9260,110.0,1,-1,0.7005,True,h1_chunk_000,,,
9260,119.0,0,-1,0.7159,True,h1_chunk_000,,,
9265,160.0,1,11,0.4801,False,h1_chunk_000,,,
9265,109.0,1,10,0.3025,False,h1_chunk_000,,,
9265,104.0,0,-1,0.4048,True,h1_chunk_000,,,
9265,122.0,1,20,0.6378,False,h1_chunk_000,,,
9265,136.0,0,20,0.3886,False,h1_chunk_000,,,
9265,112.0,1,-1,0.9195,True,h1_chunk_000,,,
9265,122.0,0,-1,0.65,True,h1_chunk_000,,,
9270,127.0,1,20,0.7248,False,h1_chunk_000,True,False,
9270,160.0,1,23,0.3545,False,h1_chunk_000,,,
9270,104.0,0,33,0.2681,False,h1_chunk_000,,,
9270,110.0,1,-1,0.8391,True,h1_chunk_000,,,
9270,132.0,1,20,0.4332,False,h1_chunk_000,,,
9270,114.0,1,11,0.4786,False,h1_chunk_000,,,
9270,114.0,0,-1,0.4875,True,h1_chunk_000,,,
9275,115.0,1,10,0.2962,False,h1_chunk_000,,,
9275,158.0,1,11,0.1289,False,h1_chunk_000,,,
9275,112.0,1,-1,0.8712,True,h1_chunk_000,,,
9275,135.0,1,20,0.5167,False,h1_chunk_000,,,
9275,122.0,1,20,0.9096,False,h1_chunk_000,True,False,
9275,101.0,0,20,0.6607,False,h1_chunk_000,,,
9275,113.0,0,-1,0.6972,True,h1_chunk_000,,,
9280,127.0,0,20,0.4009,False,h1_chunk_000,,,
9280,137.0,0,33,0.2202,False,h1_chunk_000,,,
9280,109.0,1,-1,0.9111,True,h1_chunk_000,,,
9280,114.0,1,11,0.4015,False,h1_chunk_000,,,
9280,100.0,0,20,0.2235,False,h1_chunk_000,,,
9280,158.0,1,28,0.2591,False,h1_chunk_000,,,
9280,119.0,0,-1,0.5885,True,h1_chunk_000,,,
9285,129.0,0,20,0.501,False,h1_chunk_000,,,
9285,100.0,0,20,0.3962,False,h1_chunk_000,,,
9285,114.0,1,36,0.2107,False,h1_chunk_000,,,
9285,106.0,1,-1,0.9311,True,h1_chunk_000,,,
9285,132.0,0,33,0.6585,False,h1_chunk_000,,,
9285,159.0,1,23,0.1721,False,h1_chunk_000,,,
9290,114.0,1,29,0.3051,False,h1_chunk_000,,,
9290,154.0,1,10,0.2411,False,h1_chunk_000,,,
9290,100.0,0,20,0.3833,False,h1_chunk_000,,,
9290,134.0,0,20,0.9539,False,h1_chunk_000,True,False,
9290,107.0,1,5,0.1354,False,h1_chunk_000,,,
9290,102.0,1,-1,0.9128,True,h1_chunk_000,,,
9290,131.0,0,20,0.5603,False,h1_chunk_000,,,
9290,119.0,0,-1,0.5742,True,h1_chunk_000,,,
9295,130.0,1,20,0.6953,False,h1_chunk_000,,,
9295,130.0,0,20,0.8638,False,h1_chunk_000,True,False,
9295,109.0,1,10,0.198,False,h1_chunk_000,,,
9295,103.0,1,-1,0.9322,True,h1_chunk_000,,,
9295,148.0,1,23,0.2442,False,h1_chunk_000,,,
9295,114.0,1,23,0.3576,False,h1_chunk_000,,,
9295,100.0,0,20,0.4559,False,h1_chunk_000,,,
9295,118.0,0,-1,0.5311,True,h1_chunk_000,,,
9360,937.0,1,10,0.4071,False,h1_chunk_000,,,
9365,917.0,1,10,0.1936,False,h1_chunk_000,,,
9370,881.0,1,10,0.2669,False,h1_chunk_000,,,
9375,872.0,1,10,0.4606,False,h1_chunk_000,,,
9380,922.0,0,10,0.3937,False,h1_chunk_000,,,
9385,903.0,0,10,0.5464,False,h1_chunk_000,,,
9390,912.0,0,10,0.567,False,h1_chunk_000,,,
9395,936.0,0,10,0.4972,False,h1_chunk_000,,,
9400,867.0,0,10,0.2205,False,h1_chunk_000,,,
9405,862.0,0,10,0.498,False,h1_chunk_000,,,
9410,895.0,0,10,0.3725,False,h1_chunk_000,,,
9430,103.0,0,20,0.7854,False,h1_chunk_000,True,False,
9445,106.0,0,20,0.2817,False,h1_chunk_000,,,
9450,105.0,0,20,0.2898,False,h1_chunk_000,,,
9450,110.0,1,11,0.166,False,h1_chunk_000,,,
9455,115.0,1,11,0.2834,False,h1_chunk_000,,,
9455,110.0,0,20,0.3882,False,h1_chunk_000,,,
9460,105.0,0,10,0.2761,False,h1_chunk_000,,,
9460,107.0,1,11,0.3163,False,h1_chunk_000,,,
9465,108.0,0,14,0.4904,False,h1_chunk_000,,,
9465,107.0,1,11,0.2873,False,h1_chunk_000,,,
9470,115.0,1,-1,0.4758,True,h1_chunk_000,,,
9470,104.0,0,14,0.3071,False,h1_chunk_000,,,
9470,100.0,1,10,0.5241,False,h1_chunk_000,,,
9470,101.0,1,11,0.2364,False,h1_chunk_000,,,
9475,104.0,1,10,0.265,False,h1_chunk_000,,,
9475,103.0,1,11,0.2938,False,h1_chunk_000,,,
9475,114.0,1,-1,0.539,True,h1_chunk_000,,,
9525,101.0,0,20,0.3432,False,h1_chunk_000,,,
9525,132.0,1,11,0.1735,False,h1_chunk_000,,,
9525,101.0,1,36,0.1623,False,h1_chunk_000,,,
9540,107.0,0,20,0.2749,False,h1_chunk_000,,,
9540,116.0,1,11,0.5003,False,h1_chunk_000,,,
9545,101.0,0,20,0.4257,False,h1_chunk_000,,,
9545,117.0,1,23,0.3169,False,h1_chunk_000,,,
9550,101.0,0,20,0.3544,False,h1_chunk_000,,,
9550,114.0,1,23,0.2593,False,h1_chunk_000,,,
9555,104.0,1,11,0.3799,False,h1_chunk_000,,,
9555,113.0,1,11,0.1976,False,h1_chunk_000,,,
9560,112.0,1,11,0.4969,False,h1_chunk_000,,,
9565,106.0,1,-1,0.2674,True,h1_chunk_000,,,
9570,106.0,1,11,0.1432,False,h1_chunk_000,,,
9575,100.0,1,11,0.4456,False,h1_chunk_000,,,
9625,115.0,1,1,0.3593,False,h1_chunk_000,,,
9670,975.0,1,11,0.5582,False,h1_chunk_000,,,
9675,978.0,1,11,0.4841,False,h1_chunk_000,,,
9680,988.0,1,11,0.3746,False,h1_chunk_000,,,
9685,978.0,1,11,0.49,False,h1_chunk_000,,,
9690,971.0,1,11,0.4368,False,h1_chunk_000,,,
9695,973.0,1,11,0.332,False,h1_chunk_000,,,
9700,962.0,1,10,0.2287,False,h1_chunk_000,,,
9705,953.0,1,10,0.2161,False,h1_chunk_000,,,
9710,948.0,1,11,0.1432,False,h1_chunk_000,,,
9715,947.0,1,10,0.225,False,h1_chunk_000,,,
9720,955.0,1,10,0.2624,False,h1_chunk_000,,,
9725,956.0,1,10,0.1279,False,h1_chunk_000,,,
9730,953.0,1,11,0.2302,False,h1_chunk_000,,,
9735,946.0,1,11,0.146,False,h1_chunk_000,,,
9735,128.0,1,1,0.3275,False,h1_chunk_000,,,
9740,970.0,1,11,0.3803,False,h1_chunk_000,,,
9740,165.0,1,-1,0.7334,True,h1_chunk_000,,,
9745,996.0,1,11,0.3144,False,h1_chunk_000,,,
10125,505.0,1,10,0.1842,False,h1_chunk_000,,,
10125,520.0,1,8,0.6506,False,h1_chunk_000,,,
10125,281.0,1,5,0.1685,False,h1_chunk_000,,,
10125,532.0,0,20,0.3424,False,h1_chunk_000,,,
10125,487.0,1,10,0.2586,False,h1_chunk_000,,,
10125,522.0,1,5,0.4528,False,h1_chunk_000,,,
10125,652.0,1,5,0.3083,False,h1_chunk_000,,,
10125,495.0,0,10,0.1341,False,h1_chunk_000,,,
10125,183.0,1,10,0.4211,False,h1_chunk_000,,,
10130,510.0,1,10,0.3129,False,h1_chunk_000,,,
10130,526.0,0,8,0.4854,False,h1_chunk_000,,,
10130,279.0,1,5,0.2013,False,h1_chunk_000,,,
10130,543.0,0,10,0.4862,False,h1_chunk_000,,,
10130,487.0,1,10,0.2448,False,h1_chunk_000,,,
10130,512.0,1,5,0.4178,False,h1_chunk_000,,,
10130,519.0,0,10,0.5506,False,h1_chunk_000,,,
10130,643.0,1,5,0.2564,False,h1_chunk_000,,,
10150,585.0,1,9,0.1312,False,h1_chunk_000,,,
10150,288.0,0,36,0.6822,False,h1_chunk_000,,,
10150,465.0,0,9,0.3605,False,h1_chunk_000,,,
10150,343.0,1,9,0.6735,False,h1_chunk_000,,,
10150,333.0,0,9,0.3667,False,h1_chunk_000,,,
10150,413.0,1,9,0.3018,False,h1_chunk_000,,,
10150,282.0,1,23,0.1428,False,h1_chunk_000,,,
10190,474.0,1,20,0.4608,False,h1_chunk_000,,,
10190,580.0,1,25,0.2143,False,h1_chunk_000,,,
10190,331.0,0,9,0.2692,False,h1_chunk_000,,,
10190,410.0,1,9,0.1963,False,h1_chunk_000,,,
10190,328.0,1,9,0.517,False,h1_chunk_000,,,
10190,295.0,0,22,0.4325,False,h1_chunk_000,,,
10190,121.0,1,-1,0.7721,True,h1_chunk_000,,,
10190,153.0,1,23,0.3768,False,h1_chunk_000,,,
10260,564.0,1,6,0.2459,False,h1_chunk_000,,,
10260,521.0,0,20,0.7963,False,h1_chunk_000,True,False,
10260,435.0,1,20,0.1915,False,h1_chunk_000,,,
10260,287.0,0,36,0.5594,False,h1_chunk_000,,,
10260,328.0,0,-1,0.4263,True,h1_chunk_000,,,
10260,314.0,1,9,0.2289,False,h1_chunk_000,,,
10260,121.0,1,-1,0.8862,True,h1_chunk_000,,,
10260,100.0,1,10,0.2517,False,h1_chunk_000,,,
10260,279.0,1,10,0.1678,False,h1_chunk_000,,,
10260,301.0,1,20,0.2105,False,h1_chunk_000,,,
10260,190.0,1,23,0.4225,False,h1_chunk_000,,,
10265,560.0,1,5,0.1166,False,h1_chunk_000,,,
10265,443.0,1,10,0.1802,False,h1_chunk_000,,,
10265,520.0,0,20,0.8081,False,h1_chunk_000,True,False,
10265,313.0,1,9,0.4958,False,h1_chunk_000,,,
10265,294.0,0,36,0.5381,False,h1_chunk_000,,,
10265,354.0,0,9,0.3923,False,h1_chunk_000,,,
10265,122.0,1,-1,0.6785,True,h1_chunk_000,,,
10265,331.0,1,-1,0.1509,True,h1_chunk_000,,,
10265,109.0,1,9,0.214,False,h1_chunk_000,,,
10265,177.0,1,10,0.2218,False,h1_chunk_000,,,
10270,451.0,1,10,0.1671,False,h1_chunk_000,,,
10270,557.0,1,5,0.1411,False,h1_chunk_000,,,
10270,519.0,0,20,0.8473,False,h1_chunk_000,True,False,
10270,360.0,0,9,0.609,False,h1_chunk_000,,,
10270,293.0,0,36,0.4399,False,h1_chunk_000,,,
10270,311.0,1,9,0.2606,False,h1_chunk_000,,,
10270,120.0,1,-1,0.7669,True,h1_chunk_000,,,
10270,106.0,1,10,0.1837,False,h1_chunk_000,,,
10275,455.0,1,11,0.1658,False,h1_chunk_000,,,
10275,519.0,0,20,0.7878,False,h1_chunk_000,True,False,
10275,554.0,1,14,0.1513,False,h1_chunk_000,,,
10275,275.0,1,36,0.7365,False,h1_chunk_000,False,False,
10275,310.0,1,9,0.2768,False,h1_chunk_000,,,
10275,334.0,0,9,0.2736,False,h1_chunk_000,,,
10275,120.0,1,-1,0.8425,True,h1_chunk_000,,,
10275,198.0,0,-1,0.4289,True,h1_chunk_000,,,
10280,453.0,1,20,0.1481,False,h1_chunk_000,,,
10280,520.0,0,20,0.807,False,h1_chunk_000,True,False,
10280,551.0,1,5,0.1042,False,h1_chunk_000,,,
10280,335.0,0,-1,0.5045,True,h1_chunk_000,,,
10280,312.0,1,10,0.3856,False,h1_chunk_000,,,
10280,276.0,1,36,0.6009,False,h1_chunk_000,,,
10280,119.0,1,-1,0.7143,True,h1_chunk_000,,,
10285,452.0,1,10,0.1888,False,h1_chunk_000,,,
10285,547.0,1,6,0.1241,False,h1_chunk_000,,,
10285,516.0,0,20,0.8031,False,h1_chunk_000,True,False,
10285,327.0,0,-1,0.3845,True,h1_chunk_000,,,
10285,308.0,1,9,0.5213,False,h1_chunk_000,,,
10285,272.0,1,36,0.7304,False,h1_chunk_000,False,False,
10285,122.0,1,-1,0.6556,True,h1_chunk_000,,,
10285,334.0,1,-1,0.1689,True,h1_chunk_000,,,
10285,186.0,1,10,0.3166,False,h1_chunk_000,,,
10290,444.0,1,10,0.1968,False,h1_chunk_000,,,
10290,547.0,1,5,0.1511,False,h1_chunk_000,,,
10290,515.0,0,20,0.8188,False,h1_chunk_000,True,False,
10290,307.0,1,9,0.4571,False,h1_chunk_000,,,
10290,274.0,0,36,0.307,False,h1_chunk_000,,,
10290,339.0,0,9,0.7772,False,h1_chunk_000,True,False,
10290,121.0,0,-1,0.4427,True,h1_chunk_000,,,
10290,287.0,1,9,0.3359,False,h1_chunk_000,,,
10295,447.0,1,10,0.1881,False,h1_chunk_000,,,
10295,547.0,1,6,0.325,False,h1_chunk_000,,,
10295,516.0,0,20,0.8211,False,h1_chunk_000,True,False,
10295,340.0,0,9,0.677,False,h1_chunk_000,,,
10295,277.0,0,36,0.2767,False,h1_chunk_000,,,
10295,309.0,1,9,0.6396,False,h1_chunk_000,,,
10295,120.0,1,-1,0.3487,True,h1_chunk_000,,,
10295,318.0,1,20,0.1353,False,h1_chunk_000,,,
10300,557.0,1,6,0.1926,False,h1_chunk_000,,,
10300,448.0,1,20,0.1231,False,h1_chunk_000,,,
10300,514.0,0,20,0.8197,False,h1_chunk_000,True,False,
10300,334.0,0,25,0.3828,False,h1_chunk_000,,,
10300,270.0,0,36,0.5848,False,h1_chunk_000,,,
10300,309.0,1,10,0.2787,False,h1_chunk_000,,,
10300,120.0,1,-1,0.4824,True,h1_chunk_000,,,
10300,328.0,1,36,0.1493,False,h1_chunk_000,,,
10305,551.0,1,-1,0.2999,True,h1_chunk_000,,,
10305,452.0,1,11,0.1512,False,h1_chunk_000,,,
10305,511.0,0,20,0.7726,False,h1_chunk_000,True,False,
10305,332.0,0,25,0.3952,False,h1_chunk_000,,,
10305,263.0,1,36,0.5673,False,h1_chunk_000,,,
10305,309.0,1,29,0.1925,False,h1_chunk_000,,,
10305,120.0,1,-1,0.4157,True,h1_chunk_000,,,
10305,202.0,0,-1,0.1592,True,h1_chunk_000,,,
10430,101.0,1,10,0.5225,False,h1_chunk_000,,,
10430,100.0,0,20,0.4264,False,h1_chunk_000,,,
10430,110.0,1,33,0.4789,False,h1_chunk_000,,,
10430,108.0,1,-1,0.2047,True,h1_chunk_000,,,
10430,101.0,1,10,0.3727,False,h1_chunk_000,,,
10430,106.0,1,-1,0.9392,True,h1_chunk_000,,,
10645,105.0,1,20,0.6094,False,h1_chunk_000,,,
10645,103.0,1,11,0.6539,False,h1_chunk_000,,,
10645,100.0,1,29,0.9059,False,h1_chunk_000,True,False,
10645,112.0,1,8,0.7991,False,h1_chunk_000,True,True,10.0
10650,103.0,1,20,0.736,False,h1_chunk_000,True,False,
10650,108.0,1,20,0.986,False,h1_chunk_000,True,False,
10650,106.0,1,29,0.8142,False,h1_chunk_000,True,False,
10650,109.0,1,20,0.9251,False,h1_chunk_000,True,False,
10650,101.0,1,30,0.2734,False,h1_chunk_000,,,
10650,122.0,1,29,0.8562,False,h1_chunk_000,True,False,
10655,114.0,0,20,0.9395,False,h1_chunk_000,True,False,
10655,104.0,0,20,0.2555,False,h1_chunk_000,,,
10655,101.0,1,29,0.8229,False,h1_chunk_000,True,False,
10655,103.0,1,11,0.4035,False,h1_chunk_000,,,
10660,100.0,1,29,0.8973,False,h1_chunk_000,True,False,
10660,110.0,0,8,0.5338,False,h1_chunk_000,,,
10665,103.0,1,20,0.948,False,h1_chunk_000,True,False,
10665,106.0,1,20,0.8615,False,h1_chunk_000,True,False,
10665,107.0,0,24,0.403,False,h1_chunk_000,,,
10670,105.0,1,20,0.9489,False,h1_chunk_000,True,False,
10670,104.0,1,24,0.4031,False,h1_chunk_000,,,
10670,108.0,1,20,0.2976,False,h1_chunk_000,,,
10730,110.0,1,8,0.7783,False,h1_chunk_000,True,True,15.0
10730,106.0,1,11,0.2422,False,h1_chunk_000,,,
10730,107.0,1,29,0.916,False,h1_chunk_000,True,False,
10735,107.0,1,29,0.8863,False,h1_chunk_000,True,False,
10735,103.0,1,11,0.8219,False,h1_chunk_000,True,False,
10735,105.0,1,20,0.6794,False,h1_chunk_000,,,
10750,104.0,1,-1,0.3517,True,h1_chunk_000,,,
10750,110.0,1,30,0.3091,False,h1_chunk_000,,,
10750,108.0,1,20,0.8185,False,h1_chunk_000,True,False,
10755,103.0,1,33,0.1837,False,h1_chunk_000,,,
10755,104.0,1,20,0.3588,False,h1_chunk_000,,,
10755,117.0,1,11,0.7299,False,h1_chunk_000,True,False,
10755,108.0,1,29,0.4454,False,h1_chunk_000,,,
10760,100.0,1,29,0.5219,False,h1_chunk_000,,,
10760,111.0,1,20,0.3315,False,h1_chunk_000,,,
10760,106.0,1,20,0.2597,False,h1_chunk_000,,,
10760,111.0,1,11,0.6557,False,h1_chunk_000,,,
10760,109.0,1,30,0.3856,False,h1_chunk_000,,,
10765,106.0,1,-1,0.9235,True,h1_chunk_000,,,
10765,102.0,0,5,0.1226,False,h1_chunk_000,,,
10765,103.0,0,-1,0.4741,True,h1_chunk_000,,,
10765,101.0,1,20,0.6147,False,h1_chunk_000,,,
10765,100.0,1,20,0.9839,False,h1_chunk_000,True,False,
10765,108.0,1,-1,0.7407,True,h1_chunk_000,,,
10770,110.0,1,-1,0.8566,True,h1_chunk_000,,,
10770,113.0,1,-1,0.2289,True,h1_chunk_000,,,
10770,112.0,1,20,0.1785,False,h1_chunk_000,,,
10770,100.0,1,11,0.5391,False,h1_chunk_000,,,
10780,101.0,1,28,0.1989,False,h1_chunk_000,,,
10780,108.0,1,24,0.295,False,h1_chunk_000,,,
10780,101.0,1,-1,0.918,True,h1_chunk_000,,,
10780,102.0,1,29,0.9779,False,h1_chunk_000,True,False,
10780,115.0,1,20,0.7894,False,h1_chunk_000,True,False,
10780,120.0,1,20,0.4878,False,h1_chunk_000,,,
10785,123.0,0,20,0.2652,False,h1_chunk_000,,,
10785,106.0,1,-1,0.9194,True,h1_chunk_000,,,
10785,102.0,0,3,0.1863,False,h1_chunk_000,,,
10785,108.0,1,-1,0.2954,True,h1_chunk_000,,,
10785,111.0,1,20,0.8981,False,h1_chunk_000,True,False,
10785,101.0,1,11,0.3143,False,h1_chunk_000,,,
10790,106.0,1,-1,0.8703,True,h1_chunk_000,,,
10790,114.0,1,29,0.8588,False,h1_chunk_000,True,False,
10790,112.0,1,33,0.097,False,h1_chunk_000,,,
10790,104.0,1,29,0.6265,False,h1_chunk_000,,,
10790,103.0,0,5,0.2689,False,h1_chunk_000,,,
10790,103.0,1,-1,0.4641,True,h1_chunk_000,,,
10790,118.0,1,20,0.3904,False,h1_chunk_000,,,
10795,105.0,1,-1,0.9054,True,h1_chunk_000,,,
10795,112.0,1,29,0.8715,False,h1_chunk_000,True,False,
10795,103.0,1,23,0.3888,False,h1_chunk_000,,,
10795,122.0,1,8,0.599,False,h1_chunk_000,,,
10795,109.0,1,20,0.3531,False,h1_chunk_000,,,
10805,125.0,1,8,0.9144,False,h1_chunk_000,True,True,15.0
10805,114.0,1,29,0.3718,False,h1_chunk_000,,,
10805,112.0,1,33,0.195,False,h1_chunk_000,,,
10805,105.0,1,-1,0.8855,True,h1_chunk_000,,,
10805,104.0,1,28,0.4302,False,h1_chunk_000,,,
10805,118.0,0,20,0.178,False,h1_chunk_000,,,
10815,124.0,1,8,0.7956,False,h1_chunk_000,True,True,5.0
10815,108.0,1,20,0.4359,False,h1_chunk_000,,,
10815,105.0,1,-1,0.8217,True,h1_chunk_000,,,
10815,117.0,1,29,0.948,False,h1_chunk_000,True,False,
10815,120.0,1,24,0.1774,False,h1_chunk_000,,,
10825,117.0,1,29,0.4531,False,h1_chunk_000,,,
10825,121.0,1,8,0.849,False,h1_chunk_000,True,True,5.0
10825,103.0,1,-1,0.806,True,h1_chunk_000,,,
10825,103.0,1,11,0.8099,False,h1_chunk_000,True,False,
10825,107.0,1,20,0.5158,False,h1_chunk_000,,,
10825,106.0,1,-1,0.4908,True,h1_chunk_000,,,
10825,101.0,1,5,0.2994,False,h1_chunk_000,,,
10830,117.0,1,29,0.5021,False,h1_chunk_000,,,
10830,123.0,0,8,0.5684,False,h1_chunk_000,,,
10830,114.0,1,4,0.2707,False,h1_chunk_000,,,
10830,105.0,1,11,0.4159,False,h1_chunk_000,,,
10830,121.0,1,36,0.413,False,h1_chunk_000,,,
10835,115.0,1,29,0.358,False,h1_chunk_000,,,
10835,105.0,1,28,0.3726,False,h1_chunk_000,,,
10835,119.0,0,8,0.8869,False,h1_chunk_000,True,True,15.0
10835,101.0,1,-1,0.888,True,h1_chunk_000,,,
10835,102.0,1,9,0.4945,False,h1_chunk_000,,,
10835,108.0,1,20,0.828,False,h1_chunk_000,True,False,
10835,102.0,1,25,0.255,False,h1_chunk_000,,,
10835,105.0,1,20,0.245,False,h1_chunk_000,,,
10835,105.0,1,20,0.7703,False,h1_chunk_000,True,False,
10840,119.0,0,8,0.9047,False,h1_chunk_000,True,True,20.0
10840,104.0,1,-1,0.8896,True,h1_chunk_000,,,
10840,101.0,1,-1,0.3114,True,h1_chunk_000,,,
10840,117.0,1,29,0.2547,False,h1_chunk_000,,,
10840,111.0,1,20,0.4291,False,h1_chunk_000,,,
10840,103.0,1,23,0.2012,False,h1_chunk_000,,,
10840,106.0,1,20,0.55,False,h1_chunk_000,,,
10870,120.0,1,29,0.9046,False,h1_chunk_000,False,False,
10870,114.0,1,8,0.6284,False,h1_chunk_000,,,
10870,105.0,1,29,0.1167,False,h1_chunk_000,,,
10870,111.0,1,29,0.8704,False,h1_chunk_000,True,False,
10870,106.0,1,31,0.2635,False,h1_chunk_000,,,
10870,105.0,1,11,0.4438,False,h1_chunk_000,,,
10870,100.0,1,-1,0.4087,True,h1_chunk_000,,,
10870,136.0,0,-1,0.4156,True,h1_chunk_000,,,
10870,131.0,1,11,0.1689,False,h1_chunk_000,,,
10870,105.0,1,11,0.4178,False,h1_chunk_000,,,
10870,108.0,0,25,0.8547,False,h1_chunk_000,True,False,
10875,111.0,1,29,0.9273,False,h1_chunk_000,False,False,
10875,100.0,1,11,0.5774,False,h1_chunk_000,,,
10875,113.0,0,8,0.189,False,h1_chunk_000,,,
10875,131.0,1,36,0.1905,False,h1_chunk_000,,,
10875,127.0,1,-1,0.4513,True,h1_chunk_000,,,
10875,112.0,1,36,0.3868,False,h1_chunk_000,,,
10875,110.0,1,29,0.6896,False,h1_chunk_000,,,
10875,100.0,1,31,0.2422,False,h1_chunk_000,,,
10880,111.0,1,29,0.9352,False,h1_chunk_000,False,False,
10880,118.0,0,16,0.1019,False,h1_chunk_000,,,
10880,124.0,0,-1,0.4292,True,h1_chunk_000,,,
10880,103.0,1,-1,0.5268,True,h1_chunk_000,,,
10880,116.0,1,29,0.9253,False,h1_chunk_000,True,False,
10880,116.0,1,28,0.239,False,h1_chunk_000,,,
10880,112.0,0,-1,0.511,True,h1_chunk_000,,,
10885,122.0,1,28,0.2249,False,h1_chunk_000,,,
10885,104.0,1,-1,0.9203,True,h1_chunk_000,,,
10885,115.0,0,16,0.1191,False,h1_chunk_000,,,
10885,114.0,1,29,0.9156,False,h1_chunk_000,True,False,
10885,109.0,1,29,0.5549,False,h1_chunk_000,,,
10885,101.0,1,11,0.1273,False,h1_chunk_000,,,
10885,125.0,1,-1,0.2925,True,h1_chunk_000,,,
10885,147.0,1,-1,0.1361,True,h1_chunk_000,,,
10885,106.0,0,-1,0.5733,True,h1_chunk_000,,,
10885,100.0,1,20,0.1667,False,h1_chunk_000,,,
10885,104.0,1,20,0.3582,False,h1_chunk_000,,,
10895,114.0,1,29,0.6851,False,h1_chunk_000,,,
10895,115.0,1,24,0.1333,False,h1_chunk_000,,,
10895,130.0,1,23,0.1811,False,h1_chunk_000,,,
10895,119.0,1,29,0.5532,False,h1_chunk_000,,,
10895,118.0,1,30,0.2848,False,h1_chunk_000,,,
10895,114.0,1,36,0.41,False,h1_chunk_000,,,
10895,101.0,1,14,0.6654,False,h1_chunk_000,,,
10895,126.0,1,25,0.3547,False,h1_chunk_000,,,
10895,101.0,0,-1,0.1417,True,h1_chunk_000,,,
10900,118.0,1,29,0.9342,False,h1_chunk_000,True,False,
10900,138.0,1,23,0.2712,False,h1_chunk_000,,,
10900,121.0,1,29,0.7226,False,h1_chunk_000,True,False,
10900,119.0,1,11,0.1219,False,h1_chunk_000,,,
10900,118.0,0,-1,0.2267,True,h1_chunk_000,,,
10900,130.0,0,25,0.2844,False,h1_chunk_000,,,
10910,101.0,1,36,0.2163,False,h1_chunk_000,,,
10910,137.0,1,31,0.2721,False,h1_chunk_000,,,
10910,100.0,1,30,0.6296,False,h1_chunk_000,,,
10910,121.0,1,36,0.5673,False,h1_chunk_000,,,
10910,112.0,0,-1,0.4941,True,h1_chunk_000,,,
10910,131.0,0,-1,0.2112,True,h1_chunk_000,,,
10910,125.0,1,29,0.9064,False,h1_chunk_000,True,False,
10910,133.0,1,-1,0.3467,True,h1_chunk_000,,,
10910,105.0,0,25,0.1463,False,h1_chunk_000,,,
10910,108.0,1,33,0.1642,False,h1_chunk_000,,,
10930,144.0,1,20,0.3205,False,h1_chunk_000,,,
10930,126.0,1,29,0.2035,False,h1_chunk_000,,,
10930,135.0,1,29,0.8554,False,h1_chunk_000,True,False,
10930,139.0,0,25,0.3306,False,h1_chunk_000,,,
10930,102.0,1,14,0.5483,False,h1_chunk_000,,,
10930,109.0,1,29,0.2193,False,h1_chunk_000,,,
10930,127.0,1,23,0.2546,False,h1_chunk_000,,,
10930,115.0,1,20,0.375,False,h1_chunk_000,,,
10930,105.0,1,23,0.3697,False,h1_chunk_000,,,
10930,102.0,1,10,0.2361,False,h1_chunk_000,,,
10930,104.0,1,10,0.2403,False,h1_chunk_000,,,
